osmid,y,x,highway,street_count,junction,longitude,latitude,pop_male,pop_female,pop_total,households
8635026201,6.992447,100.47589,,3,,100.47589,6.992447,19,21,40,22
8635026203,6.9924626,100.4749567,,3,,100.4749567,6.9924626,20,21,41,17
8635026610,6.9879242,100.4692688,,3,,100.4692688,6.9879242,18,22,40,22
8635029322,6.9888713,100.4688103,,3,,100.4688103,6.9888713,25,13,38,26
8635033142,7.0049533,100.4579853,,1,,100.4579853,7.0049533,21,26,47,23
8635037516,7.0055516,100.4555738,,3,,100.4555738,7.0055516,22,21,43,23
8635042217,7.0058332,100.4554586,,1,,100.4554586,7.0058332,27,24,51,28
8635042218,7.0052827,100.4562334,,3,,100.4562334,7.0052827,29,31,60,25
8635042219,7.0051277,100.4559642,,1,,100.4559642,7.0051277,19,26,45,17
8635042220,7.0050345,100.4555498,,1,,100.4555498,7.0050345,26,18,44,25
8635042221,7.0048597,100.4551318,,3,,100.4551318,7.0048597,23,31,54,21
8635042222,7.0052701,100.4555444,,1,,100.4555444,7.0052701,18,26,44,31
8635042223,7.0050291,100.4550349,,3,,100.4550349,7.0050291,15,24,39,18
8635076197,7.0016858,100.466536,,3,,100.466536,7.0016858,24,23,47,22
8635076198,7.00161,100.4659568,,3,,100.4659568,7.00161,28,23,51,18
8635076199,7.0014601,100.4665667,,3,,100.4665667,7.0014601,24,26,50,18
8635076200,7.0013867,100.4659851,,3,,100.4659851,7.0013867,20,25,45,22
8635076201,7.0012396,100.4660037,,1,,100.4660037,7.0012396,26,29,55,32
8635076206,7.0018672,100.4665112,,3,,100.4665112,7.0018672,23,32,55,29
8635148768,7.0037567,100.4646733,,1,,100.4646733,7.0037567,18,30,48,19
8635148769,7.0034737,100.4640323,,3,,100.4640323,7.0034737,22,14,36,20
8635153349,6.9938426,100.4619455,,1,,100.4619455,6.9938426,11,16,27,23
8635169926,6.9951683,100.4757563,,4,,100.4757563,6.9951683,21,26,47,18
8635169927,6.99538,100.4756302,,1,,100.4756302,6.99538,22,23,45,26
8635181944,6.9946199,100.4617967,,1,,100.4617967,6.9946199,20,34,54,24
8642110286,7.0272948,100.4748918,,3,,100.4748918,7.0272948,18,22,40,25
8642124660,7.0249563,100.4596882,,3,,100.4596882,7.0249563,15,28,43,25
8642124675,7.0256221,100.460884,,3,,100.460884,7.0256221,24,15,39,30
8642139706,7.0182829,100.4952429,,3,,100.4952429,7.0182829,16,24,40,26
8642139710,7.0181297,100.4950051,,1,,100.4950051,7.0181297,18,25,43,17
8642146098,7.0182947,100.4959479,,1,,100.4959479,7.0182947,20,22,42,14
8642189085,7.0191636,100.4971258,,1,,100.4971258,7.0191636,16,27,43,18
8642217500,6.9947586,100.4896353,,3,,100.4896353,6.9947586,10,24,34,25
8642217501,6.9945241,100.4896139,,1,,100.4896139,6.9945241,10,24,34,34
8642230825,6.9951005,100.4784773,,1,,100.4784773,6.9951005,21,22,43,24
8642230826,6.9949244,100.4776941,,3,,100.4776941,6.9949244,28,22,50,25
8642230827,6.996606,100.4804997,,1,,100.4804997,6.996606,31,29,60,24
8642230831,6.9975591,100.4831873,,1,,100.4831873,6.9975591,22,31,53,23
8642230840,6.998181,100.4828655,,3,,100.4828655,6.998181,25,24,49,25
8642232172,6.9998486,100.4885638,,1,,100.4885638,6.9998486,20,29,49,24
8642233133,6.9979411,100.4907699,,3,,100.4907699,6.9979411,16,29,45,24
8642241900,6.9897504,100.4818216,,3,,100.4818216,6.9897504,25,28,53,39
8642241901,6.9890768,100.4815799,,3,,100.4815799,6.9890768,13,30,43,13
8642241902,6.9918113,100.4867265,,1,,100.4867265,6.9918113,22,30,52,23
8642257134,6.9986022,100.4892827,,3,,100.4892827,6.9986022,23,16,39,21
8642257139,6.9982472,100.4891928,,1,,100.4891928,6.9982472,17,20,37,23
8642257163,6.9978053,100.490733,,3,,100.490733,6.9978053,22,27,49,32
8642257168,6.9981647,100.4902361,,1,,100.4902361,6.9981647,19,45,64,22
8642273436,7.0263363,100.4658019,,3,,100.4658019,7.0263363,18,24,42,25
8642273444,7.0269904,100.4667856,,1,,100.4667856,7.0269904,25,34,59,21
8642277086,6.9981301,100.4869397,,1,,100.4869397,6.9981301,18,22,40,23
8642277087,6.9981325,100.4865996,,3,,100.4865996,6.9981325,19,32,51,20
8642277088,6.9974193,100.4867855,,1,,100.4867855,6.9974193,24,31,55,24
8642277095,6.9984491,100.4865589,,3,,100.4865589,6.9984491,23,23,46,24
8642279457,7.0001254,100.4825503,,1,,100.4825503,7.0001254,21,18,39,26
8642279458,6.9994153,100.4825702,,3,,100.4825702,6.9994153,23,31,54,22
8642310443,6.9890145,100.4807163,,1,,100.4807163,6.9890145,15,28,43,16
8642310454,6.9895228,100.4803643,,3,,100.4803643,6.9895228,24,19,43,22
8642332888,6.9992016,100.4869933,,1,,100.4869933,6.9992016,20,28,48,19
8642352374,7.0018625,100.4874099,,3,,100.4874099,7.0018625,19,23,42,16
8642352379,7.0025304,100.4870079,,3,,100.4870079,7.0025304,19,23,42,25
8642357915,7.0244315,100.4619154,,1,,100.4619154,7.0244315,17,22,39,26
8642359275,7.0026026,100.4871697,,3,,100.4871697,7.0026026,28,23,51,23
8642359276,7.0025447,100.4870426,,3,,100.4870426,7.0025447,25,23,48,22
8642372197,7.0016857,100.4888927,,3,,100.4888927,7.0016857,22,32,54,25
8642373366,7.0016109,100.4624283,,1,,100.4624283,7.0016109,28,33,61,24
8642373372,7.0022192,100.4627125,,3,,100.4627125,7.0022192,24,26,50,18
8642388525,6.9886365,100.4763785,,1,,100.4763785,6.9886365,12,30,42,26
8642396828,6.9928722,100.4675151,,1,,100.4675151,6.9928722,20,22,42,23
8642398728,6.9890119,100.476343,,3,,100.476343,6.9890119,27,20,47,22
8642398739,6.9888347,100.4757407,,3,,100.4757407,6.9888347,20,26,46,16
8642403175,6.9921134,100.4686765,,1,,100.4686765,6.9921134,25,32,57,23
8642411549,6.9879257,100.4756074,,1,,100.4756074,6.9879257,30,28,58,25
8642418345,6.9884646,100.4675892,,3,,100.4675892,6.9884646,30,14,44,29
8642422630,6.989125,100.4684231,,1,,100.4684231,6.989125,23,29,52,21
8642422885,6.989925,100.4652909,,3,,100.4652909,6.989925,22,26,48,13
8642422888,6.9910806,100.4650052,,3,,100.4650052,6.9910806,20,29,49,26
8642439364,6.9992123,100.466799,,1,,100.466799,6.9992123,20,26,46,26
8642449289,7.0259109,100.4556477,,1,,100.4556477,7.0259109,14,19,33,19
8642449290,7.0259671,100.4550377,,3,,100.4550377,7.0259671,16,21,37,20
8642449291,7.0260973,100.4550455,,1,,100.4550455,7.0260973,12,26,38,19
8642451999,6.9923497,100.4719435,,1,,100.4719435,6.9923497,30,31,61,29
8642452000,6.9923016,100.4716118,,3,,100.4716118,6.9923016,23,25,48,29
8642452531,6.9897721,100.4647105,,3,,100.4647105,6.9897721,25,25,50,34
8642454293,6.9927368,100.4715852,,3,,100.4715852,6.9927368,19,23,42,20
8642505510,6.9915413,100.4867445,,3,,100.4867445,6.9915413,20,23,43,32
8642505516,6.9911694,100.4866303,,3,,100.4866303,6.9911694,13,24,37,29
8642536918,6.9915964,100.4864879,,3,,100.4864879,6.9915964,20,26,46,28
8642543867,6.9857319,100.4660787,,1,,100.4660787,6.9857319,20,23,43,32
8642543868,6.9859882,100.4660041,,3,,100.4660041,6.9859882,23,29,52,23
8642546242,6.9852643,100.4658561,,3,,100.4658561,6.9852643,17,29,46,21
8642547326,6.9865775,100.4711812,,1,,100.4711812,6.9865775,24,18,42,15
8642553287,6.996775,100.4849428,,1,,100.4849428,6.996775,19,28,47,28
8642553288,6.9967338,100.4845771,,3,,100.4845771,6.9967338,22,19,41,22
8642553289,6.9959164,100.4836338,,1,,100.4836338,6.9959164,25,27,52,19
8642553290,6.9965898,100.48334,,3,,100.48334,6.9965898,30,23,53,23
8642587441,7.0039005,100.4899197,,3,,100.4899197,7.0039005,17,24,41,20
8642587446,7.0039004,100.4900242,,1,,100.4900242,7.0039004,18,33,51,16
8642604213,6.9964915,100.4857381,,1,,100.4857381,6.9964915,21,18,39,18
8642604214,6.9964076,100.4853043,,3,,100.4853043,6.9964076,21,36,57,32
8642638894,7.0009374,100.4865038,,1,,100.4865038,7.0009374,17,25,42,21
8642638895,7.0006629,100.4866684,,3,,100.4866684,7.0006629,21,24,45,14
8642662591,7.0014033,100.4851466,,1,,100.4851466,7.0014033,19,28,47,21
8642662592,7.0011557,100.4852521,,3,,100.4852521,7.0011557,23,24,47,25
8642692661,6.9924369,100.4737955,,1,,100.4737955,6.9924369,21,26,47,26
8642692665,6.9939793,100.4735127,,3,,100.4735127,6.9939793,21,35,56,15
8642697487,6.9975218,100.4783499,,1,,100.4783499,6.9975218,20,31,51,17
8642697501,6.996161,100.4773842,,3,,100.4773842,6.996161,18,19,37,20
8642697507,6.9963504,100.4782467,,3,,100.4782467,6.9963504,21,27,48,28
8642700034,6.9926516,100.473746,,3,,100.473746,6.9926516,27,19,46,26
8642704137,7.0016272,100.4901087,,3,,100.4901087,7.0016272,23,34,57,20
8642704138,7.0013727,100.4899612,,1,,100.4899612,7.0013727,18,18,36,25
8642704194,6.9962858,100.4844419,,1,,100.4844419,6.9962858,13,18,31,13
8642704670,6.9931011,100.4755993,,1,,100.4755993,6.9931011,21,28,49,29
8642704671,6.9935962,100.4762646,,3,,100.4762646,6.9935962,21,29,50,18
8642733849,7.002371,100.4820353,,1,,100.4820353,7.002371,25,31,56,27
8642733850,7.0021584,100.4821199,,3,,100.4821199,7.0021584,20,25,45,30
8642740884,7.0242831,100.4992309,,1,,100.4992309,7.0242831,19,24,43,29
8642766301,7.0278393,100.5007994,,1,,100.5007994,7.0278393,17,23,40,25
8642773842,6.9880275,100.4712273,,1,,100.4712273,6.9880275,17,20,37,20
8642774009,6.9958645,100.4629172,,1,,100.4629172,6.9958645,18,28,46,25
8642774010,6.9960435,100.463363,,3,,100.463363,6.9960435,22,31,53,20
8642782005,6.9905121,100.47318,,1,,100.47318,6.9905121,18,24,42,28
8642782009,6.9906695,100.4739128,,3,,100.4739128,6.9906695,18,32,50,24
8642804139,6.9888866,100.4751352,,1,,100.4751352,6.9888866,26,29,55,25
8642804442,6.9882312,100.4732812,,1,,100.4732812,6.9882312,23,27,50,25
8642804455,6.9889596,100.473133,,3,,100.473133,6.9889596,16,25,41,23
8642866006,7.0048921,100.4806081,,3,,100.4806081,7.0048921,19,24,43,32
8642879788,6.9960393,100.47652,,3,,100.47652,6.9960393,21,28,49,19
8642883736,7.0122437,100.4583343,,3,,100.4583343,7.0122437,21,11,32,26
8642883747,7.0121718,100.459038,,3,,100.459038,7.0121718,18,20,38,22
8642901994,6.99219,100.4888447,,3,,100.4888447,6.99219,16,28,44,26
8642916473,7.0044735,100.468987,,1,,100.468987,7.0044735,21,23,44,18
8642916477,7.0051874,100.4684076,,3,,100.4684076,7.0051874,23,25,48,21
8642918480,6.9986612,100.4894516,,1,,100.4894516,6.9986612,28,23,51,28
8642937272,7.0034439,100.4856992,,1,,100.4856992,7.0034439,20,22,42,29
8642938683,7.021645,100.4585592,,1,,100.4585592,7.021645,20,22,42,23
8642938686,7.0219918,100.459977,,3,,100.459977,7.0219918,28,15,43,23
8642948011,7.007102,100.4660291,,3,,100.4660291,7.007102,15,18,33,16
8642954944,6.9947171,100.469626,,1,,100.469626,6.9947171,16,24,40,14
8642960061,6.9925727,100.46858,,1,,100.46858,6.9925727,24,24,48,25
8642963000,7.0244345,100.4615833,,3,,100.4615833,7.0244345,21,23,44,23
8642963001,7.0240819,100.4615951,,3,,100.4615951,7.0240819,20,27,47,25
8642974117,7.0126687,100.4657872,,3,,100.4657872,7.0126687,35,26,61,21
8642974128,7.0138687,100.4647948,,3,,100.4647948,7.0138687,25,29,54,32
8642974129,7.013051,100.4654867,,1,,100.4654867,7.013051,8,25,33,17
8642974130,7.0129609,100.4650888,,3,,100.4650888,7.0129609,25,22,47,22
8643000904,7.0171347,100.4652247,,4,,100.4652247,7.0171347,24,25,49,29
8643000905,7.0170258,100.4652436,,4,,100.4652436,7.0170258,38,26,64,29
8643039739,7.0007537,100.469567,,1,,100.469567,7.0007537,22,19,41,19
8643039740,7.0006927,100.4689894,,3,,100.4689894,7.0006927,19,33,52,26
8643042269,6.9980303,100.467837,,1,,100.467837,6.9980303,19,17,36,26
8643078822,7.0091915,100.4632008,,1,,100.4632008,7.0091915,21,18,39,22
8643078823,7.0098074,100.4630899,,3,,100.4630899,7.0098074,20,22,42,20
8643084306,6.9906944,100.4758005,,1,,100.4758005,6.9906944,24,27,51,27
8643108428,7.011449,100.4586102,,1,,100.4586102,7.011449,16,17,33,18
8643108429,7.0118394,100.458498,,3,,100.458498,7.0118394,21,36,57,27
8643109462,7.0220163,100.4621574,,1,,100.4621574,7.0220163,16,37,53,31
8643114367,7.0021216,100.473628,,3,,100.473628,7.0021216,18,15,33,42
8643118819,6.9914076,100.4757872,,3,,100.4757872,6.9914076,13,25,38,22
8643137035,6.9880481,100.4739672,,1,,100.4739672,6.9880481,27,21,48,15
8643255340,6.9953596,100.4625411,,3,,100.4625411,6.9953596,18,30,48,21
8643255341,6.9951657,100.4617149,,1,,100.4617149,6.9951657,24,28,52,29
8643290511,6.9916981,100.4742783,,1,,100.4742783,6.9916981,28,18,46,26
8643291815,6.9978508,100.4713174,,3,,100.4713174,6.9978508,25,26,51,20
8643291816,6.9974006,100.4713882,,3,,100.4713882,6.9974006,26,28,54,26
8643312637,6.9939943,100.4721634,,1,,100.4721634,6.9939943,24,28,52,16
8643312641,6.9942282,100.4723289,,3,,100.4723289,6.9942282,21,27,48,20
8643315937,6.9987358,100.4700936,,3,,100.4700936,6.9987358,21,23,44,24
8643315940,6.9986665,100.4705232,,1,,100.4705232,6.9986665,21,19,40,20
8643316526,6.9960283,100.4696971,,1,,100.4696971,6.9960283,28,29,57,32
8643391228,7.0267768,100.4770819,,1,,100.4770819,7.0267768,20,23,43,20
8643637488,6.9944739,100.4873502,,3,,100.4873502,6.9944739,25,29,54,24
8643672868,6.998373,100.4901215,,1,,100.4901215,6.998373,18,32,50,19
8645883336,7.0295553,100.4809249,,1,,100.4809249,7.0295553,22,25,47,30
8645883338,7.0253918,100.4775882,,3,,100.4775882,7.0253918,26,18,44,29
8645883351,7.0274578,100.4793932,,3,,100.4793932,7.0274578,22,26,48,34
8645883352,7.0275023,100.4802694,,1,,100.4802694,7.0275023,14,27,41,19
8645883353,7.027994,100.4797172,,1,,100.4797172,7.027994,22,27,49,28
8645883360,7.0289257,100.4787858,,1,,100.4787858,7.0289257,19,23,42,28
8645883361,7.0291318,100.4787697,,3,,100.4787697,7.0291318,24,26,50,25
8881865433,7.0004452,100.4911391,,1,,100.4911391,7.0004452,25,16,41,25
8931905981,7.0213501,100.4984001,,1,,100.4984001,7.0213501,19,27,46,27
8931905999,7.0209754,100.4974613,,3,,100.4974613,7.0209754,19,34,53,27
8932024360,7.0239636,100.4803079,,1,,100.4803079,7.0239636,16,23,39,21
8932024367,7.0234312,100.4791117,,1,,100.4791117,7.0234312,22,26,48,20
8932029050,7.0239483,100.4789582,,1,,100.4789582,7.0239483,14,27,41,18
8932057454,7.0078791,100.4770423,,1,,100.4770423,7.0078791,16,20,36,20
8932196701,6.9884674,100.4821412,,1,,100.4821412,6.9884674,20,26,46,23
8932196702,6.988837,100.4822588,,3,,100.4822588,6.988837,20,30,50,24
8932196703,6.9882518,100.4791144,,1,,100.4791144,6.9882518,22,30,52,21
8932238258,7.0365032,100.5059096,,1,,100.5059096,7.0365032,21,23,44,25
8932238259,7.0361358,100.5058627,,3,,100.5058627,7.0361358,21,17,38,18
8932245608,7.0279062,100.4791412,,1,,100.4791412,7.0279062,27,20,47,25
8932255318,7.0284712,100.4789467,,3,,100.4789467,7.0284712,24,31,55,30
8932307553,7.002001,100.4879643,,1,,100.4879643,7.002001,24,37,61,27
8932307557,7.0027242,100.4879121,,3,,100.4879121,7.0027242,23,21,44,28
8932309198,7.0163321,100.4871295,,1,,100.4871295,7.0163321,29,27,56,31
8932318158,7.0001427,100.4834575,,1,,100.4834575,7.0001427,22,23,45,18
8932364296,6.9944709,100.4888695,,1,,100.4888695,6.9944709,20,25,45,28
8932380443,7.0113665,100.4835735,,1,,100.4835735,7.0113665,25,25,50,26
8932544699,7.0016237,100.491933,,3,,100.491933,7.0016237,18,24,42,25
8932856894,7.0208052,100.497758,,3,,100.497758,7.0208052,19,16,35,22
8932856899,7.020085,100.4976028,,1,,100.4976028,7.020085,21,27,48,21
8934538595,6.9879524,100.4684446,,1,,100.4684446,6.9879524,21,20,41,21
8934538596,6.9880225,100.4688171,,3,,100.4688171,6.9880225,22,32,54,20
8934560669,6.9998622,100.4582311,,1,,100.4582311,6.9998622,19,36,55,15
8934591538,6.9979874,100.4632119,,1,,100.4632119,6.9979874,23,16,39,26
8934591543,6.9983989,100.4633645,,3,,100.4633645,6.9983989,20,21,41,27
8934698920,6.9839845,100.4649753,,1,,100.4649753,6.9839845,15,26,41,20
8934704234,6.9912773,100.4700892,,1,,100.4700892,6.9912773,28,26,54,25
8934731536,6.9896732,100.4689466,,1,,100.4689466,6.9896732,25,25,50,22
8935262474,7.0184704,100.4655866,,1,,100.4655866,7.0184704,34,17,51,23
8935262479,7.0191653,100.4751852,,3,,100.4751852,7.0191653,27,26,53,23
8935262480,7.0192673,100.4756716,,3,,100.4756716,7.0192673,16,26,42,19
8935262481,7.0189922,100.4765167,,1,,100.4765167,7.0189922,25,27,52,29
8935262489,7.0243683,100.4543643,,1,,100.4543643,7.0243683,21,21,42,19
8935262513,7.0270463,100.4662974,,1,,100.4662974,7.0270463,25,28,53,26
8935275226,7.0247403,100.460123,,1,,100.460123,7.0247403,24,28,52,13
8935395610,7.0057413,100.4613635,,1,,100.4613635,7.0057413,17,28,45,43
8935428518,7.0088348,100.4565637,,1,,100.4565637,7.0088348,26,28,54,19
8976428962,7.0049295,100.4924604,traffic_signals,3,,100.4924604,7.0049295,19,22,41,18
8976428963,7.0048108,100.4924159,traffic_signals,3,,100.4924159,7.0048108,18,31,49,33
8976428964,7.0048409,100.492285,,4,,100.492285,7.0048409,17,21,38,21
8976428971,7.0053803,100.4846992,,3,,100.4846992,7.0053803,22,37,59,18
8976428985,7.0046086,100.4753306,,3,,100.4753306,7.0046086,18,23,41,15
8976428987,7.0051282,100.4806475,traffic_signals,4,,100.4806475,7.0051282,26,19,45,22
8976428988,7.0051201,100.4805404,traffic_signals,4,,100.4805404,7.0051201,14,20,34,23
8976428993,7.0053122,100.4834698,,4,,100.4834698,7.0053122,25,22,47,27
8976428994,7.0053447,100.4839871,,3,,100.4839871,7.0053447,22,22,44,33
8976428997,7.0051606,100.4864757,,3,,100.4864757,7.0051606,27,24,51,22
8976428999,7.0050326,100.4885038,traffic_signals,4,,100.4885038,7.0050326,15,24,39,23
8976429000,7.0050234,100.4889568,,3,,100.4889568,7.0050234,19,31,50,27
8976429001,7.0050122,100.4894735,,3,,100.4894735,7.0050122,13,19,32,27
8976429002,7.0049924,100.4898373,,3,,100.4898373,7.0049924,24,24,48,19
8976429003,7.0049685,100.4902211,,3,,100.4902211,7.0049685,28,23,51,15
8976429004,7.0049429,100.4906946,,3,,100.4906946,7.0049429,26,36,62,22
8976429005,7.0049131,100.4911924,,3,,100.4911924,7.0049131,19,30,49,19
8976429006,7.0053806,100.4834639,,3,,100.4834639,7.0053806,28,28,56,28
8976429007,7.0047853,100.4772087,,3,,100.4772087,7.0047853,23,25,48,22
8976429008,7.005172,100.4808105,,3,,100.4808105,7.005172,24,20,44,16
8976429009,7.0050662,100.4797255,,3,,100.4797255,7.0050662,27,26,53,26
9168932845,6.9944922,100.4647555,,4,,100.4647555,6.9944922,17,22,39,20
9168932846,6.9947531,100.464734,,1,,100.464734,6.9947531,19,31,50,22
9168947042,6.9945308,100.4655539,,4,,100.4655539,6.9945308,20,38,58,20
9168947043,6.994244,100.4655558,,1,,100.4655558,6.994244,17,27,44,25
9168966030,6.994275,100.4657432,,1,,100.4657432,6.994275,19,27,46,23
9168967519,6.9945451,100.4657535,,4,,100.4657535,6.9945451,24,28,52,29
9168967520,6.9948036,100.4657376,,1,,100.4657376,6.9948036,32,25,57,26
9168975549,6.994791,100.465527,,1,,100.465527,6.994791,26,34,60,24
9168980772,6.9942465,100.4647531,,1,,100.4647531,6.9942465,24,31,55,27
9168993890,6.994512,100.4651656,,3,,100.4651656,6.994512,22,23,45,25
9168993891,6.9942003,100.4651613,,1,,100.4651613,6.9942003,28,20,48,19
9168998457,6.9945156,100.4651902,,3,,100.4651902,6.9945156,28,37,65,26
9168998458,6.9947832,100.4651583,,1,,100.4651583,6.9947832,17,28,45,29
9169007071,6.994222,100.4653653,,1,,100.4653653,6.994222,23,23,46,26
9169008993,6.9945227,100.465356,,4,,100.465356,6.9945227,22,31,53,22
9169008994,6.9947875,100.4653235,,1,,100.4653235,6.9947875,32,33,65,21
9179528432,7.0165507,100.4836449,,3,,100.4836449,7.0165507,19,24,43,22
9355328494,6.9982153,100.4910918,,1,,100.4910918,6.9982153,25,27,52,20
9355502819,7.0236189,100.4721743,,3,,100.4721743,7.0236189,28,26,54,21
10248233551,7.0242408,100.4555157,,3,,100.4555157,7.0242408,21,23,44,24
10248233553,7.024546,100.4553672,,3,,100.4553672,7.024546,24,16,40,24
10248233554,7.0244666,100.4557888,,3,,100.4557888,7.0244666,18,25,43,16
10248233555,7.0246274,100.4549586,,1,,100.4549586,7.0246274,20,29,49,23
10703664329,6.9967038,100.4771321,,1,,100.4771321,6.9967038,30,25,55,16
10904788579,6.9983542,100.4762656,,3,,100.4762656,6.9983542,15,27,42,20
10962944847,7.0259306,100.4554335,,3,,100.4554335,7.0259306,11,28,39,22
10962944848,7.0252406,100.4553817,,3,,100.4553817,7.0252406,22,21,43,15
10962944849,7.0256559,100.4557864,,1,,100.4557864,7.0256559,28,20,48,24
10962944850,7.0251383,100.4557508,,3,,100.4557508,7.0251383,20,22,42,19
10962944851,7.0254893,100.4561412,,1,,100.4561412,7.0254893,20,27,47,29
10962944852,7.025019,100.4561166,,3,,100.4561166,7.025019,22,21,43,18
11011878992,7.0092231,100.4568995,,1,,100.4568995,7.0092231,25,21,46,21
11055915144,6.9965226,100.4762126,,1,,100.4762126,6.9965226,21,22,43,37
11055915145,6.9958764,100.476568,,1,,100.476568,6.9958764,36,28,64,24
11098889052,7.0245781,100.4696622,,1,,100.4696622,7.0245781,27,17,44,35
11098889053,7.0246216,100.4697935,,1,,100.4697935,7.0246216,30,25,55,26
11116038558,7.0200869,100.4698066,,1,,100.4698066,7.0200869,26,29,55,20
11116038559,7.0201015,100.4698896,,1,,100.4698896,7.0201015,34,32,66,23
11252506076,6.9979783,100.4850361,,1,,100.4850361,6.9979783,30,30,60,16
11252506077,6.9971286,100.4851069,,1,,100.4851069,6.9971286,21,25,46,18
11252506078,6.9972304,100.4850438,,1,,100.4850438,6.9972304,27,22,49,20
11252506079,6.9972924,100.4852268,,1,,100.4852268,6.9972924,24,25,49,27
11287572428,6.9903275,100.4841164,,3,,100.4841164,6.9903275,23,30,53,32
11290027196,7.014923,100.4898521,,1,,100.4898521,7.014923,24,19,43,14
11290027197,7.0148981,100.4897935,,1,,100.4897935,7.0148981,18,26,44,24
11292971032,7.0090558,100.481193,,3,,100.481193,7.0090558,22,32,54,25
11337166510,7.020252,100.454144,,1,,100.454144,7.020252,33,24,57,22
11443105554,6.9892475,100.4746812,,1,,100.4746812,6.9892475,18,21,39,13
11626141928,7.0015119,100.4896641,,1,,100.4896641,7.0015119,25,23,48,33
11806124649,7.005122,100.4611953,,4,,100.4611953,7.005122,18,12,30,18
11868048798,6.9981383,100.4912531,,1,,100.4912531,6.9981383,23,26,49,24
11975049713,7.0177138,100.4826167,,3,,100.4826167,7.0177138,29,31,60,22
