osmid,y,x,highway,street_count,junction,longitude,latitude,capacity,pop_male,pop_female,pop_total,households,is_shelter,shelter_names,shelter_min_dist_deg
4900466017,6.9985509,100.4911057,,1,,100.4911057,6.9985509,368.01944493115326,20,15,35,22,False,,
4900466019,7.0182636,100.4942842,,1,,100.4942842,7.0182636,515.3488258009008,21,22,43,28,False,,
4900466223,7.0014239,100.4841602,,3,,100.4841602,7.0014239,1531.6664434096378,24,16,40,29,False,,
4900466226,6.9970663,100.476439,,3,,100.476439,6.9970663,554.5830724057001,17,30,47,20,False,,
4900466227,6.992153,100.4758036,,3,,100.4758036,6.992153,1226.046011090377,29,26,55,18,False,,
4900466234,6.9951144,100.4874537,,3,,100.4874537,6.9951144,2373.425654103279,21,26,47,29,False,,
4900466240,6.9958688,100.48815,,1,,100.48815,6.9958688,1030.9058880306054,20,25,45,19,False,,
4900466243,7.0053412,100.4683871,,3,,100.4683871,7.0053412,809.0468003666181,27,25,52,23,False,,
4900466244,7.0045156,100.4664065,,3,,100.4664065,7.0045156,2085.9034005119806,23,15,38,23,False,,
4900466245,7.0034945,100.4651005,,3,,100.4651005,7.0034945,2539.4332874298657,16,25,41,25,False,,
4900466247,7.0064994,100.4618592,,1,,100.4618592,7.0064994,860.9745050818245,18,22,40,26,False,,
4900466251,7.0130587,100.4591252,,3,,100.4591252,7.0130587,1372.5110834446093,26,16,42,18,False,,
4900466254,7.019612,100.4971312,,3,,100.4971312,7.019612,380.19906868974454,21,15,36,20,False,,
4900466255,7.0148802,100.4754388,,1,,100.4754388,7.0148802,253.71497311779262,22,28,50,25,False,,
4900466256,7.0148889,100.4757671,,3,,100.4757671,7.0148889,1368.057786916832,21,25,46,23,False,,
4900466258,6.9890227,100.4701251,,3,,100.4701251,6.9890227,2026.1562247766176,19,21,40,24,False,,
4900466270,6.9950743,100.4679479,,1,,100.4679479,6.9950743,285.8164693467856,23,18,41,25,False,,
4900466276,6.9999451,100.4621294,,1,,100.4621294,6.9999451,364.1664281016547,31,23,54,24,False,,
4900466280,6.994897,100.4616985,,1,,100.4616985,6.994897,710.7173009776766,28,34,62,22,False,,
4900466295,7.0127171,100.4706904,,3,,100.4706904,7.0127171,1110.3513353451456,26,22,48,32,False,,
4900466297,7.0135386,100.4709912,,3,,100.4709912,7.0135386,797.6455924161494,16,32,48,24,False,,
4900466299,7.0145852,100.469441,,3,,100.469441,7.0145852,1106.7604894185415,26,24,50,24,False,,
4900466300,7.0146258,100.4697814,,3,,100.4697814,7.0146258,1760.8462081968414,18,27,45,26,False,,
4900466302,7.0148119,100.4710752,,3,,100.4710752,7.0148119,1441.2589553372268,23,21,44,29,False,,
4900466303,7.0144757,100.4686558,,3,,100.4686558,7.0144757,1303.2428350419093,28,33,61,23,False,,
4900466304,7.0145382,100.4690762,,3,,100.4690762,7.0145382,1220.7162051348741,21,17,38,24,False,,
4900466305,7.0144165,100.4682074,,3,,100.4682074,7.0144165,1250.6581667726211,27,22,49,23,False,,
4900466310,7.020745,100.4774545,,1,,100.4774545,7.020745,660.6676736233726,15,26,41,30,False,,
4900466313,7.0261649,100.4993447,,3,,100.4993447,7.0261649,882.7085382335631,24,26,50,24,False,,
4900466446,7.0200438,100.4732788,,1,,100.4732788,7.0200438,239.0316990874258,21,27,48,24,False,,
4900466448,7.007917,100.4752638,,4,,100.4752638,7.007917,2478.843091397255,15,18,33,19,False,,
4900490240,7.0127654,100.4591,,4,,100.4591,7.0127654,2287.061898731268,15,24,39,23,False,,
4902418325,6.9854663,100.466255,,3,,100.466255,6.9854663,964.6493194284981,21,26,47,23,False,,
4902418332,6.9851113,100.4655237,,3,,100.4655237,6.9851113,1118.1212594674612,25,26,51,26,False,,
4902418333,6.9857833,100.4652854,,3,,100.4652854,6.9857833,1128.9306097285983,25,23,48,30,False,,
4902418362,6.9849492,100.4651994,,3,,100.4651994,6.9849492,1145.9666171807578,22,30,52,17,False,,
4902418363,6.9856756,100.4649308,,3,,100.4649308,6.9856756,2739.8573249571987,28,25,53,31,False,,
4902418423,6.9867976,100.4657611,,1,,100.4657611,6.9867976,616.1659013018142,20,27,47,30,False,,
4902418471,6.9875784,100.4716761,,1,,100.4716761,6.9875784,702.6604884436828,19,30,49,25,False,,
4902418515,6.9866023,100.4688025,,1,,100.4688025,6.9866023,0.0,25,27,52,26,False,,
4902418531,6.985162,100.4664106,,1,,100.4664106,6.985162,265.61748072578905,23,28,51,21,False,,
4902418532,6.984946,100.4626504,,1,,100.4626504,6.984946,1851.0751354914414,24,15,39,22,False,,
4919945019,7.0066403,100.4643798,,3,,100.4643798,7.0066403,3433.198483318747,27,19,46,25,False,,
4919946734,7.0052582,100.4636401,,1,,100.4636401,7.0052582,948.8451301671408,29,31,60,26,False,,
4919946741,7.006396,100.4632017,,3,,100.4632017,7.006396,1450.598213508999,18,24,42,23,False,,
5149825984,7.0090671,100.4786303,,4,,100.4786303,7.0090671,3180.332525077182,17,12,29,18,False,,
5460392224,7.0104322,100.4564053,,1,,100.4564053,7.0104322,1402.7133711737686,23,23,46,23,False,,
5460392235,7.0125356,100.4573821,,3,,100.4573821,7.0125356,915.2206697197796,20,14,34,17,False,,
5460392236,7.0133052,100.4591385,,3,,100.4591385,7.0133052,2179.4098976458263,21,30,51,19,False,,
5474394777,7.0084412,100.4556633,,1,,100.4556633,7.0084412,631.6561364015448,18,28,46,17,False,,
5474395582,6.995725,100.4871723,,3,,100.4871723,6.995725,903.5212274333596,24,26,50,21,False,,
5474395583,6.9948997,100.4883171,,3,,100.4883171,6.9948997,2421.095745358794,16,23,39,25,False,,
5474395587,6.9894615,100.4813803,,1,,100.4813803,6.9894615,609.1463877105016,29,22,51,24,False,,
5474395588,6.9897792,100.4804944,,1,,100.4804944,6.9897792,118.61556284540512,27,28,55,29,False,,
5474395589,6.9898189,100.4804001,,1,,100.4804001,6.9898189,386.2211027079462,22,19,41,27,False,,
5474395590,6.990007,100.4787571,,1,,100.4787571,6.990007,183.44881081771348,23,24,47,31,False,,
5474395591,6.9980808,100.47455,,3,,100.47455,6.9980808,670.8161145544567,19,23,42,25,False,,
5474395595,6.9973001,100.4727566,,1,,100.4727566,6.9973001,251.22617547312132,24,27,51,23,False,,
5474395596,6.9965847,100.473036,,1,,100.473036,6.9965847,255.45931864508978,20,32,52,24,False,,
6415501710,6.9970473,100.46575,,3,,100.46575,6.9970473,796.8142148766094,20,21,41,22,False,,
6420376579,7.0014602,100.4906187,,3,,100.4906187,7.0014602,440.7900768701005,16,25,41,30,False,,
6422302582,6.9983557,100.4818326,,3,,100.4818326,6.9983557,1918.3163885816396,24,25,49,23,False,,
6422927097,7.0015974,100.4907153,,3,,100.4907153,7.0015974,2619.8375767012644,19,26,45,27,False,,
6422927098,7.0015252,100.4908338,,4,,100.4908338,7.0015252,5432.403453498572,27,17,44,18,False,,
6487100755,6.9928387,100.4838016,,4,,100.4838016,6.9928387,2793.6335053384337,16,32,48,26,False,,
6630248218,6.9980761,100.4885191,,3,,100.4885191,6.9980761,5787.889187822714,18,21,39,23,False,,
6634515717,7.0036893,100.4898086,,1,,100.4898086,7.0036893,602.4483548971598,20,25,45,34,False,,
6634515718,7.0037915,100.4845136,,1,,100.4845136,7.0037915,573.308273119269,27,27,54,25,False,,
6634515719,7.00373,100.4837741,,3,,100.4837741,7.00373,1068.6284710485222,16,28,44,21,False,,
6634523512,7.000724,100.490114,,3,,100.490114,7.000724,2530.9071565427234,19,22,41,20,False,,
6634523513,7.0006029,100.4898625,,1,,100.4898625,7.0006029,199.17235468397737,24,24,48,14,False,,
6634576436,7.0149037,100.4910103,,1,,100.4910103,7.0149037,149.38963275166984,25,25,50,24,False,,
6634630594,7.0105369,100.4703752,,3,,100.4703752,7.0105369,1120.0798261235996,15,34,49,18,False,,
6634630595,7.0051402,100.4697016,,1,,100.4697016,7.0051402,300.2398566548886,15,13,28,17,False,,
6634630596,7.01006,100.4702142,,4,,100.4702142,7.01006,1398.1059220399802,23,25,48,25,False,,
6634630597,7.0050841,100.4693171,,3,,100.4693171,7.0050841,2236.184052824322,21,29,50,26,False,,
6634648309,7.0147109,100.4794878,,3,,100.4794878,7.0147109,1356.0324785091832,27,33,60,36,False,,
6634655045,7.0124554,100.4776998,,1,,100.4776998,7.0124554,642.5689355058208,20,22,42,22,False,,
6634655051,7.0097174,100.4711362,,1,,100.4711362,7.0097174,61.655536643265464,21,22,43,26,False,,
6634656806,7.0118618,100.4784824,,3,,100.4784824,7.0118618,993.92233015902,27,24,51,31,False,,
6634656807,7.0118364,100.4788132,,3,,100.4788132,7.0118364,3028.4593965118956,24,23,47,28,False,,
6634718715,7.0229176,100.4822221,,3,,100.4822221,7.0229176,1350.9622158213851,23,24,47,19,False,,
6634755646,7.0263678,100.5008686,,3,,100.5008686,7.0263678,1515.50286220564,13,26,39,23,False,,
6634755647,7.0263948,100.5001211,,1,,100.5001211,7.0263948,577.8410024862578,19,24,43,27,False,,
6634819000,7.0229401,100.4980459,,3,,100.4980459,7.0229401,567.212312012347,14,15,29,25,False,,
6634880456,7.0235633,100.4761958,,1,,100.4761958,7.0235633,306.29124409757964,23,22,45,26,False,,
6634880457,7.0235622,100.4764732,,1,,100.4764732,7.0235622,235.3917967383699,21,25,46,23,False,,
6634880458,7.0235991,100.4766792,,1,,100.4766792,7.0235991,211.96078867482353,26,33,59,23,False,,
6634925539,7.0218188,100.4661544,,3,,100.4661544,7.0218188,1419.3381089931756,17,28,45,24,False,,
6634925540,7.0217613,100.468255,,3,,100.468255,7.0217613,6851.150489019975,24,18,42,21,False,,
6634926818,7.0149333,100.4700915,,1,,100.4700915,7.0149333,755.4394602838158,17,28,45,23,False,,
6634926819,7.0145957,100.4671157,,3,,100.4671157,7.0145957,2938.2296573411777,25,27,52,23,False,,
6634926820,7.0185636,100.4744969,,3,,100.4744969,7.0185636,2026.676181929146,20,17,37,24,False,,
6634926821,7.0146599,100.4677359,,1,,100.4677359,7.0146599,481.72784725356286,28,18,46,23,False,,
6634990420,7.0255315,100.4753552,,3,,100.4753552,7.0255315,1709.1542367497989,25,26,51,29,False,,
6634990421,7.0253154,100.4740295,,3,,100.4740295,7.0253154,1720.363972053251,18,21,39,16,False,,
6634990422,7.0212592,100.4764636,,3,,100.4764636,7.0212592,1146.149524145119,28,21,49,21,False,,
6634990423,7.0213385,100.4770628,,1,,100.4770628,7.0213385,466.99617672636793,16,17,33,25,False,,
6636202692,6.9979181,100.4870027,,1,,100.4870027,6.9979181,1204.671097091123,23,29,52,24,False,,
6636332746,6.9979632,100.4731256,,3,,100.4731256,6.9979632,1503.314188253516,22,25,47,21,False,,
6636473934,6.9883691,100.4737797,,1,,100.4737797,6.9883691,727.421923659377,23,20,43,30,False,,
6636512227,6.9897279,100.4793854,,1,,100.4793854,6.9897279,863.6493075971784,25,16,41,21,False,,
6636514652,6.9885054,100.4751587,,3,,100.4751587,6.9885054,1621.9475687546405,25,23,48,26,False,,
6636716599,6.9999588,100.4912951,,1,,100.4912951,6.9999588,636.2275292413474,30,37,67,24,False,,
6636716600,6.9990354,100.4904075,,3,,100.4904075,6.9990354,1423.649367570691,28,35,63,24,False,,
6636716602,6.9991586,100.4914631,,3,,100.4914631,6.9991586,1181.5737676595245,19,25,44,24,False,,
6636716603,6.9978531,100.4911198,,1,,100.4911198,6.9978531,278.86744300278275,21,23,44,23,False,,
6636840466,6.9900316,100.4656318,,3,,100.4656318,6.9900316,2519.9817539249425,21,23,44,22,False,,
6636891346,7.0179127,100.4626769,,1,,100.4626769,7.0179127,1815.1036751404322,17,32,49,33,False,,
6636975120,7.0074063,100.4537658,,3,,100.4537658,7.0074063,1100.9059722979719,26,26,52,26,False,,
6636975122,7.0075874,100.4539865,,1,,100.4539865,7.0075874,221.22668867653556,26,21,47,23,False,,
6637201356,6.9991662,100.4657122,,3,,100.4657122,6.9991662,1691.9011031341772,18,25,43,21,False,,
6731316373,7.0148625,100.4573411,,1,,100.4573411,7.0148625,632.1764435568582,16,15,31,29,False,,
6822890779,7.0102517,100.4677101,,3,,100.4677101,7.0102517,1554.6815439935037,28,29,57,27,False,,
7179323095,7.0148912,100.4741889,,3,,100.4741889,7.0148912,616.8379198053226,20,23,43,21,False,,
7179323096,7.0149944,100.4745994,,1,,100.4745994,7.0149944,327.1424442036997,27,19,46,18,False,,
7194216498,7.0031573,100.4584389,,4,,100.4584389,7.0031573,2629.7091142232566,26,23,49,32,True,โรงเรียนหาดใหญ่วิทยาลัยสมบูรณ์กุลกันยา,0.0004360189213314074
8254104117,7.0204909,100.4831675,,1,,100.4831675,7.0204909,0.0,16,17,33,26,False,,
8348355063,7.0090305,100.4615029,,3,,100.4615029,7.0090305,710.5819664579233,20,30,50,21,False,,
8348355064,7.0086,100.461713,,1,,100.461713,7.0086,372.3281598978241,32,20,52,21,False,,
8348355065,7.0088747,100.4611667,,3,,100.4611667,7.0088747,859.4119493069131,19,21,40,28,False,,
8348355066,7.0084346,100.4613934,,1,,100.4613934,7.0084346,384.7329104388726,22,35,57,30,False,,
8348444496,7.0102144,100.4600521,,1,,100.4600521,7.0102144,1018.3046418009949,26,26,52,19,False,,
8348684821,7.0164538,100.4897439,,1,,100.4897439,7.0164538,409.21264748067597,15,24,39,23,False,,
8348748939,7.0217513,100.4823671,,3,,100.4823671,7.0217513,1814.8448475475113,18,26,44,18,False,,
8348748940,7.0218602,100.483283,,1,,100.483283,7.0218602,712.6172284144976,22,28,50,19,False,,
8348961008,7.0092661,100.4700538,,3,,100.4700538,7.0092661,1502.0622430866065,21,26,47,26,False,,
8348961009,7.0094509,100.4711036,,3,,100.4711036,7.0094509,1199.4142862651006,18,25,43,24,False,,
8349020071,7.0138489,100.4672086,,3,,100.4672086,7.0138489,1438.8417814840611,21,28,49,27,False,,
8349020072,7.0139158,100.4677723,,1,,100.4677723,7.0139158,438.58347048627246,31,27,58,30,False,,
8349020076,7.014121,100.4671719,,3,,100.4671719,7.014121,1543.9524266236415,10,30,40,27,False,,
8349020077,7.0141748,100.467651,,1,,100.467651,7.0141748,372.4854767596444,21,32,53,29,False,,
8349052655,7.0263021,100.4666448,,3,,100.4666448,7.0263021,1981.6598460120572,19,35,54,23,False,,
8349052656,7.0264234,100.4676425,,1,,100.4676425,7.0264234,776.5046552423725,21,28,49,28,False,,
8359542886,6.9908788,100.4678427,,3,,100.4678427,6.9908788,613.4261996260607,20,25,45,30,False,,
8359542887,6.9908925,100.4682337,,3,,100.4682337,6.9908925,634.6500635293916,25,26,51,15,False,,
8359542888,6.990676,100.4678208,,3,,100.4678208,6.990676,906.438106405812,18,28,46,21,False,,
8359542889,6.9907005,100.4682557,,3,,100.4682557,6.9907005,573.8002618827845,22,26,48,19,False,,
8360675868,7.0216729,100.4732353,,3,,100.4732353,7.0216729,802.8083849585443,24,21,45,21,False,,
8360675869,7.0220702,100.4731478,,1,,100.4731478,7.0220702,316.54619292034704,28,22,50,22,False,,
8360691824,7.0266584,100.47443,,1,,100.47443,7.0266584,478.2517797311274,24,25,49,23,False,,
8360691825,7.0267354,100.4750442,,3,,100.4750442,7.0267354,1103.129211172409,23,25,48,19,False,,
8360741883,6.9917054,100.4765632,,3,,100.4765632,6.9917054,1467.8700773320725,19,20,39,23,False,,
8360741886,6.9904119,100.4771387,,3,,100.4771387,6.9904119,1783.3047268250275,25,25,50,29,False,,
8360741887,6.9902676,100.4771454,,1,,100.4771454,6.9902676,112.43736768910284,25,27,52,26,False,,
8360741889,6.9902465,100.4775659,,3,,100.4775659,6.9902465,2050.546971637569,22,22,44,27,False,,
8360741893,6.9899191,100.478309,,1,,100.478309,6.9899191,735.5131801214187,19,31,50,15,False,,
8360807203,7.0194086,100.4768185,,3,,100.4768185,7.0194086,1334.7264684834563,25,24,49,22,False,,
8360807204,7.0194537,100.4774554,,1,,100.4774554,7.0194537,493.27604021948684,17,27,44,25,False,,
8360827888,7.0204499,100.4766729,,3,,100.4766729,7.0204499,1080.3045982857484,18,21,39,30,False,,
8360827889,7.0204273,100.4774145,,1,,100.4774145,7.0204273,573.1781606916472,25,24,49,18,False,,
8360838918,7.0223191,100.4770427,,1,,100.4770427,7.0223191,628.2573863988391,19,19,38,25,False,,
8363189524,6.9950411,100.4666209,,1,,100.4666209,6.9950411,357.20166476941984,17,27,44,22,False,,
8363189525,6.994583,100.4666484,,4,,100.4666484,6.994583,1081.8510997123597,16,24,40,24,False,,
8363189526,6.9940896,100.4666531,,3,,100.4666531,6.9940896,2207.158883815421,25,22,47,17,False,,
8363189527,6.9949569,100.466356,,1,,100.466356,6.9949569,297.20991206929557,14,36,50,21,False,,
8363189528,6.9945767,100.4663916,,4,,100.4663916,6.9945767,963.2465200636263,21,22,43,23,False,,
8363189529,6.9948378,100.4660809,,1,,100.4660809,6.9948378,218.51392520986113,25,20,45,33,False,,
8363189530,6.9945582,100.4661063,,4,,100.4661063,6.9945582,818.092282110112,18,28,46,26,False,,
8363189531,6.9942113,100.4660989,,1,,100.4660989,6.9942113,270.07553861009654,21,24,45,13,False,,
8363189532,6.99426,100.4663792,,1,,100.4663792,6.99426,246.6944598909642,17,27,44,32,False,,
8363189533,6.9950296,100.4668347,,1,,100.4668347,6.9950296,343.731243786403,18,24,42,20,False,,
8363189534,6.9942476,100.4668175,,1,,100.4668175,6.9942476,265.2022478745384,21,21,42,20,False,,
8363189535,6.9948187,100.4659269,,1,,100.4659269,6.9948187,210.61267391728262,14,26,40,17,False,,
8363189536,6.9945509,100.4659659,,4,,100.4659659,6.9945509,687.3982482049817,20,23,43,23,False,,
8363189537,6.9942888,100.4659649,,1,,100.4659649,6.9942888,204.0110829495905,20,24,44,23,False,,
8363289258,7.0207166,100.4761733,,1,,100.4761733,7.0207166,541.4488580404585,28,26,54,26,False,,
8363289259,7.0200387,100.4763305,,3,,100.4763305,7.0200387,1488.2076862110762,24,23,47,17,False,,
8363308287,7.0086135,100.47932,,3,,100.47932,7.0086135,1631.1712307023324,27,30,57,17,False,,
8363308288,7.0086209,100.4795865,,3,,100.4795865,7.0086209,1347.9018446831158,31,19,50,14,False,,
8363308289,7.0087297,100.4801772,,1,,100.4801772,7.0087297,464.1362316393773,20,24,44,24,False,,
8363308291,7.0085453,100.4802608,,1,,100.4802608,7.0085453,677.800618573902,21,23,44,29,False,,
8363316256,6.9941832,100.4758592,,3,,100.4758592,6.9941832,1019.8207919749092,22,27,49,31,False,,
8363316257,6.993565,100.4751353,,1,,100.4751353,6.993565,738.0577651387254,20,30,50,16,False,,
8363355368,7.0029413,100.4851622,,3,,100.4851622,7.0029413,1031.3158174654977,28,26,54,26,False,,
8363380547,6.9917986,100.4731137,,3,,100.4731137,6.9917986,1698.7691232537627,22,28,50,26,False,,
8363380548,6.9914958,100.4726046,,1,,100.4726046,6.9914958,310.27148725130223,22,32,54,30,False,,
8363380549,6.9922839,100.4724162,,1,,100.4724162,6.9922839,460.59381079696163,25,18,43,24,False,,
8363380550,6.9917149,100.4729401,,3,,100.4729401,6.9917149,598.7636778834066,20,31,51,18,False,,
8363380551,6.9918471,100.4728184,,3,,100.4728184,6.9918471,798.8250820933795,24,30,54,20,False,,
8363380552,6.9917088,100.472602,,1,,100.472602,6.9917088,198.84455270229395,15,21,36,21,False,,
8363391536,7.0224827,100.4761661,,3,,100.4761661,7.0224827,1401.492531153565,36,25,61,23,False,,
8363391537,7.0226223,100.4770249,,1,,100.4770249,7.0226223,672.2849730629388,12,25,37,25,False,,
8364261453,7.0224587,100.4753127,,3,,100.4753127,7.0224587,1152.6572976236034,25,18,43,25,False,,
8364261455,7.0221282,100.4758363,,3,,100.4758363,7.0221282,1262.3441077950704,23,16,39,18,False,,
8523287979,7.0081726,100.4873313,,1,,100.4873313,7.0081726,848.3385388009254,30,27,57,22,False,,
8523307708,7.0095651,100.4700595,,3,,100.4700595,7.0095651,602.6192378890082,18,24,42,22,False,,
8523314741,7.0058558,100.4837398,,1,,100.4837398,7.0058558,356.53397409120015,27,20,47,20,False,,
8523314742,7.0053985,100.4837655,,3,,100.4837655,7.0053985,576.7582148510899,25,22,47,19,False,,
8523321638,7.0032763,100.4838523,,3,,100.4838523,7.0032763,2046.8008757778198,23,34,57,21,False,,
8523326825,7.0063371,100.4816036,,3,,100.4816036,7.0063371,936.655670631913,28,22,50,23,False,,
8523326826,7.006684,100.4815503,,3,,100.4815503,7.006684,872.9318690418031,30,26,56,23,False,,
8523328981,7.0084701,100.4820755,,1,,100.4820755,7.0084701,613.304474447031,33,35,68,21,False,,
8523328986,7.0083313,100.4813212,,3,,100.4813212,7.0083313,981.0881998981803,23,22,45,21,False,,
8523328987,7.0084994,100.4832208,,1,,100.4832208,7.0084994,1684.528920758141,25,26,51,20,False,,
8523328990,7.0082498,100.4839734,,1,,100.4839734,7.0082498,447.3283755681715,22,21,43,30,False,,
8523328991,7.008824,100.4839976,,3,,100.4839976,7.008824,913.8061266434058,22,25,47,21,False,,
8523329815,7.0089959,100.4706272,,1,,100.4706272,7.0089959,401.271916555307,22,30,52,23,False,,
8523329816,7.0088778,100.4701216,,3,,100.4701216,7.0088778,979.4002815612923,27,27,54,22,False,,
8523333971,7.0081934,100.473946,,1,,100.473946,7.0081934,356.02390370952975,26,28,54,33,False,,
8523333972,7.0086454,100.4738754,,3,,100.4738754,7.0086454,1095.319915833542,23,26,49,19,False,,
8523334139,7.0076557,100.4729263,,3,,100.4729263,7.0076557,1217.840273587718,16,16,32,21,False,,
8523334169,7.0126785,100.4691339,,3,,100.4691339,7.0126785,706.2888649881274,21,30,51,17,False,,
8523334172,7.0132931,100.4690713,,3,,100.4690713,7.0132931,1029.692430746853,18,30,48,24,False,,
8523334173,7.0126832,100.468759,,3,,100.468759,7.0126832,1119.4174935529338,17,23,40,21,False,,
8523334176,7.0132515,100.46871,,3,,100.46871,7.0132515,1125.7506126339235,17,24,41,17,False,,
8523343957,7.0141298,100.4681743,,1,,100.4681743,7.0141298,417.3785110209212,25,30,55,26,False,,
8523343958,7.0135982,100.4682451,,3,,100.4682451,7.0135982,3293.080790553244,22,24,46,17,False,,
8523344319,7.0060549,100.471297,,3,,100.471297,7.0060549,983.9399669129891,22,24,46,19,False,,
8523363323,7.0155441,100.4673555,,1,,100.4673555,7.0155441,393.4853791903414,19,16,35,17,False,,
8523363326,7.0156877,100.4669821,,3,,100.4669821,7.0156877,2532.4863396966607,32,26,58,22,False,,
8523405554,7.0177956,100.4741288,,1,,100.4741288,7.0177956,451.120416356379,29,19,48,25,False,,
8523405555,7.0180006,100.474675,,3,,100.474675,7.0180006,1745.3395808479374,19,22,41,27,False,,
8523406712,7.0117565,100.4730056,,1,,100.4730056,7.0117565,571.2428423050764,23,31,54,17,False,,
8523406713,7.0110379,100.4731558,,3,,100.4731558,7.0110379,881.2341353295398,29,24,53,27,False,,
8523431061,7.0098637,100.4762202,,1,,100.4762202,7.0098637,434.0105883250702,16,34,50,19,False,,
8523431062,7.0104208,100.4761966,,3,,100.4761966,7.0104208,856.6438652754581,32,25,57,20,False,,
8523431063,7.0098171,100.475826,,1,,100.475826,7.0098171,526.1021388305771,17,25,42,26,False,,
8523431064,7.0104852,100.4759292,,3,,100.4759292,7.0104852,878.1649708969203,24,26,50,22,False,,
8523449429,7.0102783,100.482506,,1,,100.482506,7.0102783,245.312993876575,21,32,53,21,False,,
8523449430,7.0105927,100.4824839,,3,,100.4824839,7.0105927,1236.1002042955104,23,22,45,30,False,,
8523461356,7.0145688,100.4739297,,3,,100.4739297,7.0145688,2236.497125976032,24,31,55,29,False,,
8523461357,7.0151543,100.473724,,3,,100.473724,7.0151543,982.8655938158704,25,27,52,21,False,,
8523748243,7.0189509,100.4792525,,1,,100.4792525,7.0189509,739.0270799910121,21,20,41,27,False,,
8523748245,7.0181177,100.479705,,3,,100.479705,7.0181177,1764.3700311580058,17,16,33,37,False,,
8523765860,7.0145205,100.4942004,,1,,100.4942004,7.0145205,318.7488278943311,17,29,46,24,False,,
8523765861,7.0141122,100.4941687,,3,,100.4941687,7.0141122,1459.7130322302169,21,24,45,14,False,,
8523766367,7.014997,100.4931141,,1,,100.4931141,7.014997,373.7146265826988,20,32,52,18,False,,
8523766368,7.0149851,100.4935977,,3,,100.4935977,7.0149851,2478.293269274295,19,26,45,22,False,,
8523772945,7.0141132,100.4916376,,1,,100.4916376,7.0141132,310.5208212745747,24,19,43,24,False,,
8523772946,7.0141881,100.4920324,,3,,100.4920324,7.0141881,1584.9501367776543,19,27,46,22,False,,
8523777679,7.0134663,100.4875747,,1,,100.4875747,7.0134663,287.74571703345845,19,29,48,14,False,,
8523777680,7.0134915,100.4879463,,3,,100.4879463,7.0134915,1131.9545474867773,18,23,41,28,False,,
8523781986,7.0165816,100.4941515,,1,,100.4941515,7.0165816,408.24307802341593,17,23,40,18,False,,
8523781992,7.0164588,100.4936788,,3,,100.4936788,7.0164588,3793.73355378567,20,27,47,30,False,,
8523801787,7.0171447,100.4930169,,1,,100.4930169,7.0171447,335.6662891506882,23,26,49,25,False,,
8523801789,7.0175715,100.4930699,,3,,100.4930699,7.0175715,839.2530368137884,24,20,44,20,False,,
8523801790,7.0168079,100.4929264,,1,,100.4929264,7.0168079,560.6828370444492,18,23,41,20,False,,
8523801794,7.0163326,100.4932226,,3,,100.4932226,7.0163326,2502.1330010765796,22,25,47,23,False,,
8524008598,7.0243135,100.4721789,,3,,100.4721789,7.0243135,1335.5629568398283,23,24,47,26,False,,
8524034231,7.0252661,100.4728065,,1,,100.4728065,7.0252661,324.01570296629217,26,23,49,28,True,โรงเรียนศรีสว่างวงศ์,0.00017746953335818263
8524034232,7.0252559,100.4723872,,3,,100.4723872,7.0252559,666.5772354987973,25,23,48,21,False,,
8524036349,7.024938,100.4808336,,1,,100.4808336,7.024938,649.5069599305166,23,25,48,21,False,,
8524036352,7.0250682,100.4802055,,3,,100.4802055,7.0250682,1724.0274700364107,20,24,44,22,False,,
8524036353,7.0249023,100.481173,,1,,100.481173,7.0249023,481.679628510109,26,25,51,15,False,,
8524036354,7.0250586,100.4817763,,3,,100.4817763,7.0250586,785.9961882758629,29,24,53,27,False,,
8524045200,7.0259446,100.4703657,,3,,100.4703657,7.0259446,1687.9494361725847,25,20,45,18,False,,
8524045202,7.0256598,100.4711159,,3,,100.4711159,7.0256598,1312.1326261463205,27,38,65,30,False,,
8524057336,7.0216106,100.4700768,,3,,100.4700768,7.0216106,1630.5034132596893,22,31,53,25,False,,
8524057340,7.0217502,100.4690988,,3,,100.4690988,7.0217502,1624.5847284486267,16,17,33,21,False,,
8524069686,7.0227993,100.4686637,,1,,100.4686637,7.0227993,2197.159686269859,21,27,48,28,False,,
8524089207,7.0222945,100.4697355,,1,,100.4697355,7.0222945,3263.487974951134,20,31,51,16,False,,
8524090700,7.016748,100.4884592,,1,,100.4884592,7.016748,438.0015294947184,17,19,36,17,False,,
8524090701,7.016863,100.4879042,,3,,100.4879042,7.016863,615.268327012809,28,21,49,17,False,,
8524091694,7.0160246,100.4889829,,1,,100.4889829,7.0160246,357.16359676828694,15,27,42,24,False,,
8524091695,7.0164831,100.4890013,,3,,100.4890013,7.0164831,1413.6076590021642,30,23,53,18,False,,
8524097355,7.0178033,100.4666857,,3,,100.4666857,7.0178033,1932.5721965819323,25,28,53,13,False,,
8634014994,6.9972725,100.4654112,,3,,100.4654112,6.9972725,311.39523350732514,19,21,40,17,False,,
8634014997,6.9987555,100.4646297,,3,,100.4646297,6.9987555,1303.7331966595011,23,19,42,26,False,,
8634015000,7.0001679,100.4638004,,3,,100.4638004,7.0001679,1372.5856401950264,23,28,51,19,False,,
8634015001,7.0005794,100.4635755,,3,,100.4635755,7.0005794,1163.7672712876947,15,28,43,17,False,,
8634015002,7.0012543,100.4633004,,4,,100.4633004,7.0012543,1776.7190209582234,15,27,42,26,False,,
