u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,lanes_clean,capacity
1680665916,1680665792,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,True,100.1308728363792,,,,,,,,1.0,350.45805492732717
1680665916,1680665863,0,155690919,residential,Thanon Chaiyakulpattana,False,False,124.40492728464412,,,,,,,,1.0,435.4172454962544
1680665941,1680665746,0,155690824,residential,Thanon Rajuthit Soi 5,False,True,219.8081900556285,,,,,,,,1.0,769.3286651946997
1680665941,8634015000,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,54.238493608231,,,,,,,,1.0,189.8347276288085
1680665943,1680666111,0,155690699,residential,,False,True,78.5847474901824,,,,,,,,1.0,275.0466162156384
1680665945,1680665898,0,155690785,residential,Thanon Yanyong Pattana,False,True,61.03028721106149,,,,,,,,1.0,213.60600523871523
1680665956,1680665861,0,155690900,residential,,False,True,50.952718216592935,,,,,,,,1.0,178.33451375807527
1680665989,1680666007,0,155690731,residential,,False,False,14.064174361347844,,,,,,,,1.0,49.224610264717455
1680666007,1680666094,0,155690731,residential,,False,False,57.72267738724643,,,,,,,,1.0,202.0293708553625
1680666007,1680665989,0,155690731,residential,,False,True,14.064174361347844,,,,,,,,1.0,49.224610264717455
1680666007,1680666143,0,155690662,residential,Thanon Klongkren 2 Soi 2/2,False,True,67.44786945204311,,,,,,,,1.0,236.06754308215088
1680666022,1680666077,0,155690266,residential,,False,False,33.7280758120065,,,,,,,,1.0,118.04826534202276
1680666022,8934560669,0,965792837,residential,,False,False,40.22907004940599,,,,,,,,1.0,140.80174517292096
1680666026,1110416677,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,False,25.285744411229473,,,,,,,,1.0,88.50010543930316
1680666026,1680666061,0,155690604,residential,Soi Lamai Songkraw 4,False,False,64.70564142694404,,,,,,,,1.0,226.46974499430414
1680666026,1680665916,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,True,45.549730972058754,,,,,,,,1.0,159.42405840220565
1680666042,4900465360,0,155691194,residential,Thanon Rajuthit Soi 9,False,False,79.01186906902399,,,,,,,,1.0,276.54154174158396
1680666042,1680666326,0,931321078,tertiary,ถนนพลพิชัย,False,True,158.99321373313856,,,,,,,,1.0,556.4762480659849
1680666042,1680665734,0,931321078,tertiary,ถนนพลพิชัย,False,False,170.9477407604051,,,,,,,,1.0,598.3170926614179
1680666046,1680665902,0,155690881,residential,Thanon Rajuthit Soi 6,False,False,143.458196453282,,,,,,,,1.0,502.103687586487
1680666046,1680666097,0,155690881,residential,Thanon Rajuthit Soi 6,False,True,94.84158150666524,,,,,,,,1.0,331.94553527332835
1680666046,1680665898,0,706357258,residential,Pracha Uthit Road,False,False,61.59787209248266,,,,,,,,1.0,215.59255232368932
1680666046,1680666149,0,706357258,residential,Pracha Uthit Road,False,True,56.7396673491224,,,,,,,,1.0,198.5888357219284
1680666061,1680666026,0,155690604,residential,Soi Lamai Songkraw 4,False,True,64.70564142694404,,,,,,,,1.0,226.46974499430414
1680666065,1680666149,0,155690769,residential,Thanon Rajuthit Soi 8,False,True,152.36807895940538,,,,,,,,1.0,533.2882763579188
1680666065,1680665902,0,931256568,tertiary,,True,False,69.02356575568496,,,,,,,,1.0,241.58248014489735
1680666077,4890611715,0,155690266,residential,,False,False,44.42253926158841,,,,,,,,1.0,155.47888741555943
1680666077,1680666022,0,155690266,residential,,False,True,33.7280758120065,,,,,,,,1.0,118.04826534202276
1680666094,1680666007,0,155690731,residential,,False,True,57.72267738724643,,,,,,,,1.0,202.0293708553625
1680666094,1680666173,0,155690992,residential,,False,True,53.67625502266186,,,,,,,,1.0,187.86689257931653
1680666094,4900465095,0,155690992,residential,,False,False,69.28132862711759,,,,,,,,1.0,242.48465019491155
1680666097,1680666046,0,155690881,residential,Thanon Rajuthit Soi 6,False,False,94.84158150666524,,,,,,,,1.0,331.94553527332835
1680666097,1680666178,0,155691085,residential,,False,False,54.003828423595536,,,,,,,,1.0,189.01339948258436
1680666097,1680665847,0,155691085,residential,,False,True,121.5428034236675,,,,,,,,1.0,425.39981198283624
1680666111,1680666143,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,False,45.08480942799817,,,,,,,,1.0,157.7968329979936
1680666111,1680665943,0,155690699,residential,,False,False,78.5847474901824,,,,,,,,1.0,275.0466162156384
1680666111,1107926609,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,True,47.61576866077695,,,,,,,,1.0,166.65519031271933
1680666115,1431715359,0,142455606,residential,ถนนผดุงภักดี,False,False,48.17587619347551,,,,,,,,1.0,168.61556667716428
1680666115,1107773223,0,142455606,residential,ถนนผดุงภักดี,False,True,89.5085043307752,,,,,,,,1.0,313.2797651577132
1680666115,1680666546,0,155690791,residential,,False,True,173.21065392954597,,,,,,,,1.0,606.2372887534109
1680666119,1680666126,0,155690661,residential,Soi Lamai Songkraw 3,False,False,75.85782612497131,,,,,,,,1.0,265.5023914373996
1680666119,1110416677,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,True,22.4503820784828,,,,,,,,1.0,78.5763372746898
1680666119,1680666322,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,False,86.60646916819255,,,,,,,,1.0,303.1226420886739
1680666126,1680666119,0,155690661,residential,Soi Lamai Songkraw 3,False,True,75.85782612497131,,,,,,,,1.0,265.5023914373996
1680666143,1680666111,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,True,45.08480942799817,,,,,,,,1.0,157.7968329979936
1680666143,1680666173,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,False,58.80492532115237,,,,,,,,1.0,205.81723862403328
1680666143,1680666007,0,155690662,residential,Thanon Klongkren 2 Soi 2/2,False,False,67.44786945204311,,,,,,,,1.0,236.06754308215088
1680666149,1680666065,0,155690769,residential,Thanon Rajuthit Soi 8,False,False,152.36807895940538,,,,,,,,1.0,533.2882763579188
1680666149,1680666178,0,155690769,residential,Thanon Rajuthit Soi 8,False,True,88.89461610065456,,,,,,,,1.0,311.131156352291
1680666149,4900465342,0,706357258,residential,Pracha Uthit Road,False,True,55.60968503209215,,,,,,,,1.0,194.63389761232253
1680666149,1680666046,0,706357258,residential,Pracha Uthit Road,False,False,56.7396673491224,,,,,,,,1.0,198.5888357219284
1680666157,1680666220,0,155690489,residential,,False,False,118.8909312077848,,,,,,,,1.0,416.1182592272468
1680666157,1680666065,0,931256568,tertiary,,True,False,54.52505885815026,,,,,,,,1.0,190.8377060035259
1680666173,1680666094,0,155690992,residential,,False,False,53.67625502266186,,,,,,,,1.0,187.86689257931653
1680666173,1107926597,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,False,410.24455949016783,,,,,,,,1.0,1435.8559582155874
1680666173,1680666143,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,True,58.80492532115237,,,,,,,,1.0,205.81723862403328
1680666178,1680666149,0,155690769,residential,Thanon Rajuthit Soi 8,False,False,88.89461610065456,,,,,,,,1.0,311.131156352291
1680666178,4900466014,0,155691085,residential,,False,False,58.647259996094725,,,,,,,,1.0,205.26540998633155
1680666178,1680666097,0,155691085,residential,,False,True,54.003828423595536,,,,,,,,1.0,189.01339948258436
1680666209,1680666335,0,155690266,residential,,False,False,49.67757563683189,,,,,,,,1.0,173.87151472891162
1680666209,4890611715,0,155690266,residential,,False,True,21.035195902030203,,,,,,,,1.0,73.62318565710571
1680666212,1680666678,0,155691074,residential,,False,True,156.42727635568008,,,,,,,,1.0,547.4954672448803
1680666212,4900465476,0,155691194,residential,Thanon Rajuthit Soi 9,False,False,48.91841953278099,,,,,,,,1.0,171.21446836473345
1680666212,4900465360,0,155691194,residential,Thanon Rajuthit Soi 9,False,True,112.6017159862566,,,,,,,,1.0,394.10600595189806
1680666214,1680666335,0,155690867,residential,,False,False,95.23129716852698,,,,,,,,1.0,333.3095400898444
1680666214,1680666408,0,155691080,residential,,False,True,92.1060207422918,,,,,,,,1.0,322.3710725980213
1680666220,1680666157,0,155690489,residential,,False,True,118.8909312077848,,,,,,,,1.0,416.1182592272468
1680666294,1680666322,0,155690968,residential,,False,True,249.0612333697516,,,,,,,,1.0,871.7143167941306
1680666316,8635076199,0,706357257,residential,Thanon Rajuthit Soi 9,False,True,28.75989190324496,,,,,,,,1.0,100.65962166135736
1680666316,1680666316,0,"[498671304, 498671305, 498671303]",residential,,False,False,374.5049575305319,,,,,,,,1.0,1310.7673513568616
1680666316,1680666316,1,"[498671304, 498671305, 498671303]",residential,,False,True,374.5049575305319,,,,,,,,1.0,1310.7673513568616
1680666318,4900465476,0,155691194,residential,Thanon Rajuthit Soi 9,False,True,83.57051262885435,,,,,,,,1.0,292.4967942009902
1680666318,1680666516,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,73.73915979889782,,,,,,,,1.0,258.08705929614234
1680666318,8634015002,0,931256578,tertiary,,False,True,7.885682839188923,,,,,,,,1.0,27.59988993716123
1680666322,1680666294,0,155690968,residential,,False,False,249.06123336975156,,,,,,,,1.0,871.7143167941305
1680666322,1110416379,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,False,33.90069415490156,,,,,,,,1.0,118.65242954215546
1680666322,1680666119,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,True,86.60646916819255,,,,,,,,1.0,303.1226420886739
1680666326,1680666042,0,931321078,tertiary,ถนนพลพิชัย,False,False,158.99321373313856,,,,,,,,1.0,556.4762480659849
1680666326,1680666527,0,931321078,tertiary,ถนนพลพิชัย,False,True,77.66353372334768,,,,,,,,1.0,271.8223680317169
1680666326,1680666614,0,706357260,residential,Thanon Rajuthit Soi 11,False,True,179.01703531738548,,,,,,,,1.0,626.5596236108491
1680666335,1680666209,0,155690266,residential,,False,True,49.67757563683189,,,,,,,,1.0,173.87151472891162
1680666335,4890612622,0,155690867,residential,,False,False,49.4949027096249,,,,,,,,1.0,173.23215948368716
1680666335,1680666214,0,155690867,residential,,False,True,95.23129716852698,,,,,,,,1.0,333.3095400898444
1680666356,1680666614,0,155690693,residential,,False,True,76.88286965638305,,,,,,,,1.0,269.0900437973407
1680666377,4900466014,0,155691085,residential,,False,True,40.35551233825199,,,,,,,,1.0,141.24429318388198
1680666408,1680666531,0,155690629,residential,,False,False,106.4432124483602,,,,,,,,1.0,372.5512435692607
1680666408,1680666214,0,155691080,residential,,False,False,92.1060207422918,,,,,,,,1.0,322.3710725980213
1680666408,1680666752,0,155691080,residential,,False,True,84.66881279462064,,,,,,,,1.0,296.3408447811722
1680666453,1680666516,0,155690581,residential,,False,False,46.05459229136177,,,,,,,,1.0,161.1910730197662
1680666455,4900464618,0,706357257,residential,Thanon Rajuthit Soi 9,False,False,31.79655606021703,,,,,,,,1.0,111.2879462107596
1680666455,1680666768,0,706357258,residential,Pracha Uthit Road,False,True,85.42722012226392,,,,,,,,1.0,298.99527042792374
1680666455,8634015002,0,706358865,residential,Thanon Rajuthit Soi 10,False,True,167.2483593685567,,,,,,,,1.0,585.3692577899484
1680666455,4900465342,0,706357258,residential,Pracha Uthit Road,False,False,80.8486941813128,,,,,,,,1.0,282.9704296345948
1680666461,1110416379,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,True,21.208838916191553,,,,,,,,1.0,74.23093620667044
1680666461,1680666534,0,155690981,residential,Soi 2 Lamaisongkraw,False,False,193.94330399550648,,,,,,,,1.0,678.8015639842727
1680666461,1680666686,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,False,45.6258247194869,,,,,,,,1.0,159.69038651820415
1680666463,1431867166,0,129842388,residential,Thanon Rajyindee Soi 9,False,False,60.91110100103522,,,,,,,,1.0,213.18885350362328
1680666463,1431867108,0,129842388,residential,Thanon Rajyindee Soi 9,False,True,60.876114508761034,,,,,,,,1.0,213.06640078066363
1680666463,1680666716,0,155691088,residential,Soi Vachira-Anan 1,False,False,54.417259459083034,,,,,,,,1.0,190.46040810679062
1680666463,1431867172,0,155691088,residential,Soi Vachira-Anan 1,False,True,228.25292638415675,,,,,,,,1.0,798.8852423445486
1680666468,1110416655,0,129827554,unclassified,ถนนหอยมุกต์,False,False,132.0234150388394,,,,,,,,1.0,462.0819526359379
1680666468,1110416726,0,129827554,unclassified,ถนนหอยมุกต์,False,True,165.21912112850598,,,,,,,,1.0,578.2669239497709
1680666468,8643114367,0,155690741,residential,Thanon Chaiyakuluthit Soi 2,False,False,68.05602380743349,,,,,,,,1.0,238.19608332601723
1680666516,1680666453,0,155690581,residential,,False,True,46.05459229136177,,,,,,,,1.0,161.1910730197662
1680666516,8642373372,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,49.92871833353763,,,,,,,,1.0,174.7505141673817
1680666527,4890612622,0,155690867,residential,,False,True,103.42933611848204,,,,,,,,1.0,362.00267641468713
1680666527,4900465223,0,498671489,residential,,False,False,75.10789743250871,,,,,,,,1.0,262.8776410137805
1680666527,1680666326,0,931321078,tertiary,ถนนพลพิชัย,False,False,77.66353372334768,,,,,,,,1.0,271.8223680317169
1680666527,7194216498,0,931321078,tertiary,ถนนพลพิชัย,False,True,176.18493777784207,,,,,,,,1.0,616.6472822224472
1680666529,1559016915,0,706096645,residential,,False,False,82.72638280138617,,,,,,,,1.0,289.54233980485157
1680666529,8643039740,0,706096645,residential,,False,True,130.35068792325413,,,,,,,,1.0,456.22740773138946
1680666529,617234534,0,"[155690331, 498671563]",residential,,False,False,177.3744802126813,,,,,,,,1.0,620.8106807443846
1680666531,1680666408,0,155690629,residential,,False,True,106.4432124483602,,,,,,,,1.0,372.5512435692607
1680666531,1680666335,0,1187512687,residential,,True,False,87.16235084833876,,,,,,,,1.0,305.06822796918567
1680666534,1680666461,0,155690981,residential,Soi 2 Lamaisongkraw,False,True,193.94330399550643,,,,,,,,1.0,678.8015639842724
1680666546,1122072674,0,129827552,residential,,False,False,26.69156755791317,,,,,,,,1.0,93.4204864526961
1680666546,1431715395,0,129827552,residential,,False,True,49.55140984497059,,,,,,,,1.0,173.42993445739708
1680666546,1680666115,0,155690791,residential,,False,False,173.21065392954597,,,,,,,,1.0,606.2372887534109
1680666614,1680666356,0,155690693,residential,,False,False,76.88286965638305,,,,,,,,1.0,269.0900437973407
1680666614,1680666678,0,706357260,residential,Thanon Rajuthit Soi 11,False,True,33.65758345261646,,,,,,,,1.0,117.8015420841576
1680666614,1680666326,0,706357260,residential,Thanon Rajuthit Soi 11,False,False,179.01703531738548,,,,,,,,1.0,626.5596236108491
1680666620,1680666711,0,706357257,residential,Thanon Rajuthit Soi 9,False,False,65.04162513313965,,,,,,,,1.0,227.64568796598877
1680666620,1680666711,1,155690945,residential,,False,False,153.77942838283118,,,,,,,,1.0,538.2279993399092
1680666620,4900464618,0,706357257,residential,Thanon Rajuthit Soi 9,False,True,84.79901164218872,,,,,,,,1.0,296.7965407476605
1680666678,1680666212,0,155691074,residential,,False,False,156.42727635568008,,,,,,,,1.0,547.4954672448803
1680666678,1680666830,0,155691074,residential,,False,True,68.66687970159994,,,,,,,,1.0,240.33407895559978
1680666678,1680666614,0,706357260,residential,Thanon Rajuthit Soi 11,False,False,33.65758345261646,,,,,,,,1.0,117.8015420841576
1680666678,1680666786,0,706357260,residential,Thanon Rajuthit Soi 11,False,True,128.88459404361228,,,,,,,,1.0,451.096079152643
1680666683,1680667233,0,155690875,residential,,False,False,155.24036174510906,,,,,,,,1.0,543.3412661078817
1680666686,1680666699,0,155690340,residential,Soi 1 Lamaisongkraw,False,False,169.36137591086137,,,,,,,,1.0,592.7648156880148
1680666686,4900465210,0,498671483,residential,,False,True,48.95408786599583,,,,,,,,1.0,171.33930753098542
1680666686,1559016919,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,False,70.60431033820502,,,,,,,,1.0,247.11508618371758
1680666686,1680666461,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,True,45.6258247194869,,,,,,,,1.0,159.69038651820415
1680666699,1680666686,0,155690340,residential,Soi 1 Lamaisongkraw,False,True,169.36137591086137,,,,,,,,1.0,592.7648156880148
1680666711,1680666620,0,706357257,residential,Thanon Rajuthit Soi 9,False,True,65.04162513313965,,,,,,,,1.0,227.64568796598877
1680666711,1680666620,1,155690945,residential,,False,True,153.7794283828312,,,,,,,,1.0,538.2279993399093
1680666711,8635076206,0,706357257,residential,Thanon Rajuthit Soi 9,False,False,52.50369758432325,,,,,,,,1.0,183.76294154513135
1680666716,1680666463,0,155691088,residential,Soi Vachira-Anan 1,False,True,54.417259459083034,,,,,,,,1.0,190.46040810679062
1680666752,1680666408,0,155691080,residential,,False,False,84.66881279462064,,,,,,,,1.0,296.3408447811722
1680666763,1680666946,0,155690903,residential,,False,False,80.4834094256854,,,,,,,,1.0,281.6919329898989
1680666768,8634015003,0,155690613,residential,Thanon Rajuthit Soi 12,False,False,174.11170278055943,,,,,,,,1.0,609.390959731958
