osmid,y,x,highway,street_count,junction,longitude,latitude,capacity,is_shelter,shelter_names,shelter_min_dist_deg,pop_male,pop_female,pop_total,households,flood_level_s0,flood_distance_s0_deg,flood_level_s1,flood_distance_s1_deg
8523326825,7.0063371,100.4816036,,3,,100.4816036,7.0063371,936.655670631913,False,,,28,22,50,23,2,0.000887134398826454,2,0.0009220928984817952
8523326826,7.006684,100.4815503,,3,,100.4815503,7.006684,872.9318690418031,False,,,30,26,56,23,2,0.0006660262937660719,4,0.0009746689874543777
8523328981,7.0084701,100.4820755,,1,,100.4820755,7.0084701,613.304474447031,False,,,33,35,68,21,1,0.0005534890959103791,1,0.0008076816352979563
8523328986,7.0083313,100.4813212,,3,,100.4813212,7.0083313,981.0881998981803,False,,,23,22,45,21,3,0.000420702466116342,1,0.0009039822443496077
8523328987,7.0084994,100.4832208,,1,,100.4832208,7.0084994,1684.528920758141,False,,,25,26,51,20,5,0.00039407801277676155,1,0.0009785069136377873
8523328990,7.0082498,100.4839734,,1,,100.4839734,7.0082498,447.3283755681715,False,,,22,21,43,30,4,0.0005478206051695788,1,0.0005362626488344206
8523328991,7.008824,100.4839976,,3,,100.4839976,7.008824,913.8061266434058,False,,,22,25,47,21,4,0.0002584220857086566,1,0.00018454128567325492
8523329815,7.0089959,100.4706272,,1,,100.4706272,7.0089959,401.271916555307,False,,,22,30,52,23,4,0.00032371499616841204,2,0.0010259339964649428
8523329816,7.0088778,100.4701216,,3,,100.4701216,7.0088778,979.4002815612923,False,,,27,27,54,22,4,0.00032155414202367775,2,0.0011603431532594133
8523333971,7.0081934,100.473946,,1,,100.473946,7.0081934,356.02390370952975,False,,,26,28,54,33,4,0.0006948200307683707,3,0.0007276658939541624
8523333972,7.0086454,100.4738754,,3,,100.4738754,7.0086454,1095.319915833542,False,,,23,26,49,19,3,0.0009644227983182245,4,0.0011670947781826928
8523334139,7.0076557,100.4729263,,3,,100.4729263,7.0076557,1217.840273587718,False,,,16,16,32,21,3,0.001018919695449619,2,0.001076995621427529
8523334169,7.0126785,100.4691339,,3,,100.4691339,7.0126785,706.2888649881274,False,,,21,30,51,17,5,0.0011381963809344562,2,0.0016436218139192582
8523334172,7.0132931,100.4690713,,3,,100.4690713,7.0132931,1029.692430746853,False,,,18,30,48,24,5,0.0005585617330021134,3,0.0016363807753310541
8523334173,7.0126832,100.468759,,3,,100.468759,7.0126832,1119.4174935529338,False,,,17,23,40,21,5,0.0008740895462555488,2,0.0012722594863647178
8523334176,7.0132515,100.46871,,3,,100.46871,7.0132515,1125.7506126339235,False,,,17,24,41,17,5,0.0005001018806202694,3,0.0013086644808844982
8523343957,7.0141298,100.4681743,,1,,100.4681743,7.0141298,417.3785110209212,False,,,25,30,55,26,2,0.00045893724998384843,3,0.0007739051830120364
8523343958,7.0135982,100.4682451,,3,,100.4682451,7.0135982,3293.080790553244,False,,,22,24,46,17,2,0.00036181737413714364,3,0.0007604062368524643
8523344319,7.0060549,100.471297,,3,,100.471297,7.0060549,983.9399669129891,False,,,22,24,46,19,3,0.001294601877939467,2,0.0013496170727184088
8523363323,7.0155441,100.4673555,,1,,100.4673555,7.0155441,393.4853791903414,False,,,19,16,35,17,5,0.00030052323584873157,3,0.0007470927303115843
8523363326,7.0156877,100.4669821,,3,,100.4669821,7.0156877,2532.4863396966607,False,,,32,26,58,22,5,0.00028932225762810744,3,0.0003474296595360502
8523405554,7.0177956,100.4741288,,1,,100.4741288,7.0177956,451.120416356379,False,,,29,19,48,25,2,0.001218164637070348,2,0.0029065699667841518
8523405555,7.0180006,100.474675,,3,,100.474675,7.0180006,1745.3395808479374,False,,,19,22,41,27,2,0.0017603358042861512,2,0.0031343973245573998
8523406712,7.0117565,100.4730056,,1,,100.4730056,7.0117565,571.2428423050764,False,,,23,31,54,17,2,0.0003387167060516552,2,0.0008125273371599789
8523406713,7.0110379,100.4731558,,3,,100.4731558,7.0110379,881.2341353295398,False,,,29,24,53,27,1,0.000319642267459601,3,0.0002708608934074875
8523431061,7.0098637,100.4762202,,1,,100.4762202,7.0098637,434.0105883250702,False,,,16,34,50,19,1,0.0009075264350820683,1,0.0007107066576226245
8523431062,7.0104208,100.4761966,,3,,100.4761966,7.0104208,856.6438652754581,False,,,32,25,57,20,1,0.0008309173313878442,1,0.00047008450895908257
8523431063,7.0098171,100.475826,,1,,100.475826,7.0098171,526.1021388305771,False,,,17,25,42,26,5,0.0011482503380251708,3,0.0010162594566237827
8523431064,7.0104852,100.4759292,,3,,100.4759292,7.0104852,878.1649708969203,False,,,24,26,50,22,1,0.0008293557477293116,3,0.0003610914944690316
8523449429,7.0102783,100.482506,,1,,100.482506,7.0102783,245.312993876575,False,,,21,32,53,21,1,0.001263598860179653,2,0.0006904407781592138
8523449430,7.0105927,100.4824839,,3,,100.4824839,7.0105927,1236.1002042955104,False,,,23,22,45,30,1,0.001246393952299431,2,0.0004951675874489237
8523461356,7.0145688,100.4739297,,3,,100.4739297,7.0145688,2236.497125976032,False,,,24,31,55,29,4,0.0010131379066769832,2,0.0007359257783398102
8523461357,7.0151543,100.473724,,3,,100.473724,7.0151543,982.8655938158704,False,,,25,27,52,21,4,0.0009888331327774454,2,0.00042003487683591904
8523748243,7.0189509,100.4792525,,1,,100.4792525,7.0189509,739.0270799910121,False,,,21,20,41,27,1,0.0015572162755547773,2,0.0011000275380507166
8523748245,7.0181177,100.479705,,3,,100.479705,7.0181177,1764.3700311580058,False,,,17,16,33,37,1,0.0007395157233556688,4,0.0006845279430057343
8523765860,7.0145205,100.4942004,,1,,100.4942004,7.0145205,318.7488278943311,False,,,17,29,46,24,5,0.0004547619664382347,3,0.0023146997889166203
8523765861,7.0141122,100.4941687,,3,,100.4941687,7.0141122,1459.7130322302169,False,,,21,24,45,14,5,0.0006302985584557332,3,0.0026875893050871407
8523766367,7.014997,100.4931141,,1,,100.4931141,7.014997,373.7146265826988,False,,,20,32,52,18,1,0.00045836714502406567,3,0.00168399785419734
8523766368,7.0149851,100.4935977,,3,,100.4935977,7.0149851,2478.293269274295,False,,,19,26,45,22,3,0.00042966488193771,3,0.0017022206801933634
8523772945,7.0141132,100.4916376,,1,,100.4916376,7.0141132,310.5208212745747,False,,,24,19,43,24,1,0.0006478448463705775,5,0.0018988688593357887
8523772946,7.0141881,100.4920324,,3,,100.4920324,7.0141881,1584.9501367776543,False,,,19,27,46,22,1,0.0003985013108830522,5,0.002035817598594917
8523777679,7.0134663,100.4875747,,1,,100.4875747,7.0134663,287.74571703345845,False,,,19,29,48,14,1,0.00044432698993193703,1,0.00015207776247586803
8523777680,7.0134915,100.4879463,,3,,100.4879463,7.0134915,1131.9545474867773,False,,,18,23,41,28,1,0.00026019268219438233,1,0.00047333167032637786
8523781986,7.0165816,100.4941515,,1,,100.4941515,7.0165816,408.24307802341593,False,,,17,23,40,18,5,0.0005207315034697725,3,0.0008225773647288437
8523781992,7.0164588,100.4936788,,3,,100.4936788,7.0164588,3793.73355378567,False,,,20,27,47,30,5,0.00022060591954901893,3,0.00040318216803671944
8523801787,7.0171447,100.4930169,,1,,100.4930169,7.0171447,335.6662891506882,False,,,23,26,49,25,3,0.0009002974366350074,3,0.0005732765737025607
8523801789,7.0175715,100.4930699,,3,,100.4930699,7.0175715,839.2530368137884,False,,,24,20,44,20,1,0.0011007367829669937,5,0.0005743680764203995
8523801790,7.0168079,100.4929264,,1,,100.4929264,7.0168079,560.6828370444492,False,,,18,23,41,20,3,0.0005579852383382565,3,0.00043074518579423157
8523801794,7.0163326,100.4932226,,3,,100.4932226,7.0163326,2502.1330010765796,False,,,22,25,47,23,3,0.0003168883454541715,3,0.0003519404954721353
8524008598,7.0243135,100.4721789,,3,,100.4721789,7.0243135,1335.5629568398283,False,,,23,24,47,26,4,0.00193885636664505,4,0.0009673054331768716
8524034231,7.0252661,100.4728065,,1,,100.4728065,7.0252661,324.01570296629217,True,โรงเรียนศรีสว่างวงศ์,0.00017746953335818263,26,23,49,28,4,0.0012210770098388566,2,0.0015219143314994697
8524034232,7.0252559,100.4723872,,3,,100.4723872,7.0252559,666.5772354987973,False,,,25,23,48,21,4,0.001039504353502035,4,0.0013211872578801406
8524036349,7.024938,100.4808336,,1,,100.4808336,7.024938,649.5069599305166,False,,,23,25,48,21,1,0.0013382653062735137,2,6.20002415816494e-05
8524036352,7.0250682,100.4802055,,3,,100.4802055,7.0250682,1724.0274700364107,False,,,20,24,44,22,1,0.0012005172520408536,3,0.0002165217604226712
8524036353,7.0249023,100.481173,,1,,100.481173,7.0249023,481.679628510109,False,,,26,25,51,15,1,0.0010455997780060818,2,0.00035343867325270925
8524036354,7.0250586,100.4817763,,3,,100.4817763,7.0250586,785.9961882758629,False,,,29,24,53,27,2,0.0004716786640846557,5,0.0008986463190164921
8524045200,7.0259446,100.4703657,,3,,100.4703657,7.0259446,1687.9494361725847,False,,,25,20,45,18,2,0.0008398613451556015,5,0.00038225263841794863
8524045202,7.0256598,100.4711159,,3,,100.4711159,7.0256598,1312.1326261463205,False,,,27,38,65,30,4,0.0011332529532363674,4,0.001084761533822591
8524057336,7.0216106,100.4700768,,3,,100.4700768,7.0216106,1630.5034132596893,False,,,22,31,53,25,5,0.0004955216694722108,3,0.0004966418365586732
8524057340,7.0217502,100.4690988,,3,,100.4690988,7.0217502,1624.5847284486267,False,,,16,17,33,21,2,0.001283604448192911,3,0.0004916808940373319
8524069686,7.0227993,100.4686637,,1,,100.4686637,7.0227993,2197.159686269859,False,,,21,27,48,28,2,0.0017199973319907125,4,0.0005852826861268282
8524089207,7.0222945,100.4697355,,1,,100.4697355,7.0222945,3263.487974951134,False,,,20,31,51,16,5,0.0012469837689285859,1,0.0003349480352485733
8524090700,7.016748,100.4884592,,1,,100.4884592,7.016748,438.0015294947184,False,,,17,19,36,17,2,0.0005766877648740096,4,0.00014985882363588435
8524090701,7.016863,100.4879042,,3,,100.4879042,7.016863,615.268327012809,False,,,28,21,49,17,5,0.0006131270815544791,4,0.0004719131703552977
8524091694,7.0160246,100.4889829,,1,,100.4889829,7.0160246,357.16359676828694,False,,,15,27,42,24,2,0.0003241104364017657,2,0.0006351011007849491
8524091695,7.0164831,100.4890013,,3,,100.4890013,7.0164831,1413.6076590021642,False,,,30,23,53,18,2,0.00034276467571767177,1,0.0006102942010388806
8524097355,7.0178033,100.4666857,,3,,100.4666857,7.0178033,1932.5721965819323,False,,,25,28,53,13,5,0.0008415386274724538,3,0.0001149530598720279
8634014994,6.9972725,100.4654112,,3,,100.4654112,6.9972725,311.39523350732514,False,,,19,21,40,17,1,0.0008492042884957518,4,0.0007642224668634065
8634014997,6.9987555,100.4646297,,3,,100.4646297,6.9987555,1303.7331966595011,False,,,23,19,42,26,4,0.0008291304930923918,3,0.0006265980790552568
8634015000,7.0001679,100.4638004,,3,,100.4638004,7.0001679,1372.5856401950264,False,,,23,28,51,19,4,0.0009770888700498265,5,0.0012250206256796358
8634015001,7.0005794,100.4635755,,3,,100.4635755,7.0005794,1163.7672712876947,False,,,15,28,43,17,4,0.0014169957037197228,5,0.001105071461388801
8634015002,7.0012543,100.4633004,,4,,100.4633004,7.0012543,1776.7190209582234,False,,,15,27,42,26,1,0.0012170745972836401,5,0.0009043527564740055
8634015003,7.0018549,100.4629874,,3,,100.4629874,7.0018549,1644.0341306997793,False,,,22,29,51,24,1,0.0010877690718950944,5,0.0011318825999620322
8634015004,7.0022219,100.4627891,,3,,100.4627891,7.0022219,1574.1654077801647,False,,,22,19,41,22,1,0.0012011233559573843,5,0.0014053570458873966
8634015005,7.0025777,100.4625983,,3,,100.4625983,7.0025777,1721.3657417205472,False,,,18,20,38,18,1,0.001424071341691925,5,0.0015702898765198334
8634015006,7.0032015,100.4622676,,4,,100.4622676,7.0032015,2104.4426341980193,False,,,17,14,31,25,1,0.001960180572881365,1,0.0018415278499297183
8634015007,7.0041793,100.461739,,3,,100.461739,7.0041793,2091.606033128946,False,,,20,20,40,28,5,0.0020991337080851426,5,0.0021557070088662218
8634015010,7.0072099,100.4600654,,3,,100.4600654,7.0072099,2818.504192513384,False,,,20,23,43,23,4,0.0013214754036171817,2,0.0023177669596047123
8634015011,7.0073298,100.460114,,3,,100.460114,7.0073298,2561.5861819788433,False,,,15,14,29,20,4,0.0013860890632863734,2,0.0022776778495407447
8634015013,7.0054936,100.4610555,,3,,100.4610555,7.0054936,1051.4541755813411,False,,,17,24,41,23,5,0.0012761587407566087,5,0.0019822602794051817
8634028428,6.9968656,100.4651693,,3,,100.4651693,6.9968656,686.6029134469583,False,,,26,23,49,20,1,0.0006251119774763944,4,0.0010646140332599265
8634028435,6.9969186,100.4652535,,3,,100.4652535,6.9969186,247.6079470935839,False,,,21,28,49,26,1,0.0006901164895800156,4,0.0010297566822114427
8634028436,6.9970021,100.4655529,,4,,100.4655529,6.9970021,270.52548649323427,False,,,24,28,52,25,1,0.0009729640115658397,4,0.0010687049903030776
8634028437,6.9969693,100.4654488,,4,,100.4654488,6.9969693,257.4327897906355,False,,,23,24,47,23,1,0.0008729471079033482,4,0.001048296097689662
8634028438,6.9972276,100.4653395,,3,,100.4653395,6.9972276,538.1352624088823,False,,,24,28,52,29,1,0.0007698061439009706,4,0.0007681620192603474
8634028439,6.9969264,100.4655823,,3,,100.4655823,6.9969264,1875.4860697961674,False,,,21,17,38,23,1,0.0010112185884263826,4,0.0011487824375094983
8634028440,6.9968995,100.4654687,,3,,100.4654687,6.9968995,190.32034740945397,False,,,13,25,38,26,1,0.0009042506823849301,4,0.0011199586384401322
8634028442,7.0050862,100.4612851,,4,,100.4612851,7.0050862,1001.9012967213357,False,,,25,21,46,30,5,0.0014112425682410346,5,0.0019345472002760672
8634028443,7.005173,100.4612385,,4,,100.4612385,7.005173,510.93513974189887,False,,,18,19,37,24,5,0.0013688210547364511,5,0.0019373414335668632
8634028444,6.9990447,100.4644035,,3,,100.4644035,6.9990447,464.9874589390831,False,,,19,19,38,27,4,0.0005678603847532875,3,0.0007497554231408705
8634028445,7.0068399,100.460267,,3,,100.460267,7.0068399,243.4001076061321,False,,,15,21,36,22,4,0.0015364080306823856,2,0.002718022952636732
8634028446,7.006869,100.4603438,,3,,100.4603438,7.006869,865.409632526377,False,,,25,17,42,23,4,0.0016081474240095919,2,0.002753222793145114
8634028447,7.0076974,100.4599224,,3,,100.4599224,7.0076974,960.9386606131304,False,,,18,24,42,25,4,0.0013234805710775654,2,0.0019060837017912538
8634028448,7.0106167,100.4583251,,3,,100.4583251,7.0106167,375.3976868650898,False,,,18,22,40,26,3,0.00045478734358881745,3,0.00045477583474012444
8634028449,7.0106633,100.4584036,,3,,100.4584036,7.0106633,386.5418398711409,False,,,18,31,49,17,3,0.0005458319899873732,3,0.0005458201667763842
8634028450,7.0150818,100.455959,,3,,100.455959,7.0150818,615.3548927824321,False,,,14,14,28,19,3,0.0005771916112633063,3,0.0009267835003035424
8634028451,7.0151273,100.456038,,3,,100.456038,7.0151273,255.76092083473418,False,,,20,25,45,20,3,0.000583818427053969,3,0.000940498869132291
8634498202,7.0155341,100.4565731,,1,,100.4565731,7.0155341,545.628457247466,False,,,13,19,32,23,2,0.0007854337388420035,4,0.0011364247260880166
8634498204,7.0154303,100.4558767,,3,,100.4558767,7.0154303,910.5930947476372,False,,,17,30,47,20,2,0.0009006998305101074,3,0.0006116098215890788
8634525189,7.0149625,100.4569005,,3,,100.4569005,7.0149625,2199.402956214727,False,,,26,23,49,25,3,0.0007529397701837207,4,0.001720134028346242
8634525197,7.0150354,100.4561351,,3,,100.4561351,7.0150354,1028.4061192182814,False,,,32,31,63,22,3,0.00046644024901279556,3,0.001073705735458637
8634634705,7.0109725,100.4550429,,1,,100.4550429,7.0109725,319.4056398419699,False,,,15,24,39,28,3,0.00046551835293101807,2,0.0012532123626284952
8634635616,7.0202371,100.4537731,,3,,100.4537731,7.0202371,578.6893641098595,False,,,24,26,50,29,2,0.0008298925125266892,2,0.0013902136816757538
8634648991,7.0113796,100.45498,,1,,100.45498,7.0113796,235.79732376544172,False,,,20,33,53,25,1,0.00041730199531366273,5,0.001202486132743542
8634648992,7.0116825,100.4549751,,3,,100.4549751,7.0116825,878.62318232874,False,,,21,28,49,24,1,0.0005835562703130226,5,0.0009291321388483028
8634648993,7.0123225,100.45674,,1,,100.45674,7.0123225,1235.9978008624169,False,,,22,32,54,24,2,0.0007701519059888675,3,0.0007804521929645965
8634661131,7.0101044,100.4585841,,3,,100.4585841,7.0101044,3059.3987643629684,False,,,22,29,51,30,2,0.0005468395723640338,3,0.0007368814736484032
8634661137,7.0103098,100.4584803,,3,,100.4584803,7.0103098,3086.0052908850785,False,,,19,19,38,23,3,0.0005736752769977164,3,0.0005736801525340476
8634671109,7.0098586,100.4587084,,3,,100.4587084,7.0098586,1703.0269694183576,False,,,21,17,38,27,2,0.00027839262482962914,3,0.0009686637391169209
8634694712,7.0366697,100.5050788,,3,,100.5050788,7.0366697,2661.315565213432,False,,,18,23,41,18,1,0.004801883406672012,4,0.0220579253792525
8634694714,7.0367062,100.5036378,,3,,100.5036378,7.0367062,1522.3552153027058,False,,,22,22,44,17,1,0.004095965461881502,4,0.021414492853735926
8634700670,7.0246318,100.4997141,,1,,100.4997141,7.0246318,342.47449638246945,False,,,25,28,53,22,3,0.00013945988089306233,4,0.009035297243834721
8634700671,7.0245313,100.5001457,,3,,100.5001457,7.0245313,1247.7455567134907,False,,,20,25,45,17,3,0.0005647690464060331,4,0.009229736072542197
8634702947,7.0243392,100.4994628,,1,,100.4994628,7.0243392,517.4805663961013,False,,,25,24,49,15,3,0.0002722666446275103,4,0.008650068960321583
8634706647,7.0172219,100.4511039,,3,,100.4511039,7.0172219,2782.7066401187885,False,,,13,16,29,20,1,0.00020136018995220851,1,0.004289893562142187
8634706662,7.0200916,100.4516298,,1,,100.4516298,7.0200916,2345.38501061202,False,,,14,23,37,18,2,0.0006344947883717244,2,0.0033564982204165403
8634724019,7.0174708,100.4523593,,1,,100.4523593,7.0174708,814.6416692419452,False,,,18,26,44,25,1,0.0011750225127819098,2,0.003381728907241916
8634724024,7.0174944,100.4534133,,3,,100.4534133,7.0174944,3527.352585897314,False,,,17,31,48,16,1,0.0005313593360897439,3,0.0026024258380826105
8634724032,7.0172859,100.4538787,,3,,100.4538787,7.0172859,2650.7597830759933,False,,,30,38,68,28,1,0.00023999409426702834,3,0.002115488437909195
8634730506,7.0181246,100.4538481,,3,,100.4538481,7.0181246,2655.5818017325782,False,,,17,17,34,20,1,0.0010458779281963633,2,0.0018587024521928635
8634730514,7.018288,100.4538413,,3,,100.4538413,7.018288,2682.9593886475577,False,,,20,22,42,22,1,0.0012081218199148842,2,0.00173795066007879
8634759752,7.0126671,100.4579592,,3,,100.4579592,7.0126671,1017.7565881886214,False,,,25,22,47,16,2,0.001643195471146972,4,0.0004497319828704681
8634759753,7.0123044,100.4578965,,3,,100.4578965,7.0123044,946.690402782807,False,,,26,21,47,19,2,0.0017566540383678797,3,0.00044212186519037693
8634798737,7.0140593,100.4540284,,3,,100.4540284,7.0140593,1036.4763336920803,False,,,29,21,50,22,1,0.0013856226428723738,1,0.0013274991956444841
8634798738,7.0140305,100.4534218,,1,,100.4534218,7.0140305,469.15892065899845,False,,,21,29,50,25,1,0.0012230230816489597,1,0.0008605259615087201
8634800051,7.0354246,100.5024621,,3,,100.5024621,7.0354246,2197.134770678625,False,,,19,32,51,22,1,0.002536374522167609,4,0.019751089003738485
8634895884,7.0358499,100.5048911,,3,,100.5048911,7.0358499,2058.4843613027615,False,,,20,19,39,24,1,0.00406046983359428,4,0.021253995382545354
8635002841,7.0365311,100.5053899,,1,,100.5053899,7.0365311,453.49905665075477,False,,,16,26,42,20,1,0.004898725962555362,4,0.022093975510117676
8635015869,7.0034492,100.457136,,3,,100.457136,7.0034492,1820.6919216386113,False,,,22,24,46,29,2,0.002114376405885798,3,0.001527935726948767
8635015875,7.0032801,100.4566482,,1,,100.4566482,7.0032801,402.58121024815887,False,,,18,25,43,23,1,0.0023938074697275476,3,0.0018569409677610534
8635026201,6.992447,100.47589,,3,,100.47589,6.992447,1266.4343846086888,False,,,19,21,40,22,5,0.0005117161780857042,3,7.758939074484294e-05
8635026203,6.9924626,100.4749567,,3,,100.4749567,6.9924626,2096.401712298647,False,,,20,21,41,17,3,0.0005961648136680694,2,0.0008718089345516723
8635026610,6.9879242,100.4692688,,3,,100.4692688,6.9879242,1913.9527260041125,False,,,18,22,40,22,2,0.000518855029812399,4,0.0004216883889905573
8635029322,6.9888713,100.4688103,,3,,100.4688103,6.9888713,1391.2159309147228,False,,,25,13,38,26,5,0.0007824920382716895,4,0.0006452948605947303
8635033142,7.0049533,100.4579853,,1,,100.4579853,7.0049533,428.501846915344,False,,,21,26,47,23,4,0.0008941330656557419,5,0.0017813727510754217
8635037516,7.0055516,100.4555738,,3,,100.4555738,7.0055516,1100.0886849029798,False,,,22,21,43,23,4,0.0031790645506388398,3,0.004114278426716755
8635042217,7.0058332,100.4554586,,1,,100.4554586,7.0058332,236.56702978408026,False,,,27,24,51,28,4,0.0032222541893912903,2,0.004095358686477723
8635042218,7.0052827,100.4562334,,3,,100.4562334,7.0052827,678.1052086071779,False,,,29,31,60,25,4,0.002520162863954868,3,0.003486135360201651
8635042219,7.0051277,100.4559642,,1,,100.4559642,7.0051277,240.4327482480068,False,,,19,26,45,17,4,0.0028007465656081877,3,0.0035380220764622454
8635042220,7.0050345,100.4555498,,1,,100.4555498,7.0050345,350.42046718213953,False,,,26,18,44,25,4,0.0032229379474381704,3,0.0037645382056478486
8635042221,7.0048597,100.4551318,,3,,100.4551318,7.0048597,771.8827699691992,False,,,23,31,54,21,4,0.003660816893057904,3,0.003977184835184565
8635042222,7.0052701,100.4555444,,1,,100.4555444,7.0052701,436.03074019393296,False,,,18,26,44,31,4,0.00320894856817802,3,0.0039308527236830435
8635042223,7.0050291,100.4550349,,3,,100.4550349,7.0050291,843.6447395792743,False,,,15,24,39,18,2,0.0035811943812309537,3,0.0041564418378672585
8635076197,7.0016858,100.466536,,3,,100.466536,7.0016858,771.105667114818,False,,,24,23,47,22,3,0.0012636566468695227,4,0.0005476673352404096
8635076198,7.00161,100.4659568,,3,,100.4659568,7.00161,1205.8322184186543,False,,,28,23,51,18,4,0.0013391575527965287,4,0.0008985229583832775
8635076199,7.0014601,100.4665667,,3,,100.4665667,7.0014601,831.5320867132687,False,,,24,26,50,18,2,0.001164329624045952,4,0.0005563985143386046
8635076200,7.0013867,100.4659851,,3,,100.4659851,7.0013867,743.5164458651543,False,,,20,25,45,22,2,0.0014652921335956111,4,0.0011235966224899406
8635076201,7.0012396,100.4660037,,1,,100.4660037,7.0012396,115.39576256192342,False,,,26,29,55,32,2,0.001357507729050966,4,0.0011610310365189533
8635076206,7.0018672,100.4665112,,3,,100.4665112,7.0018672,1089.3236173895773,False,,,23,32,55,29,3,0.0010814828703723741,4,0.0006062589555328514
8635148768,7.0037567,100.4646733,,1,,100.4646733,7.0037567,541.9968169946176,False,,,18,30,48,19,3,0.001675783750306045,5,0.0005347637694412438
8635148769,7.0034737,100.4640323,,3,,100.4640323,7.0034737,1153.8642273713058,False,,,22,14,36,20,3,0.00149557940671106,5,0.000977826947983533
8635153349,6.9938426,100.4619455,,1,,100.4619455,6.9938426,1239.313140153355,False,,,11,16,27,23,1,0.0017208734803403497,3,0.005010016243093268
8635169926,6.9951683,100.4757563,,4,,100.4757563,6.9951683,1555.0544482304776,False,,,21,26,47,18,5,0.0004207574872624623,3,0.0009257925600682123
8635169927,6.99538,100.4756302,,1,,100.4756302,6.99538,191.4245331299802,False,,,22,23,45,26,5,0.00021665882583523459,3,0.00110393057519661
8635181944,6.9946199,100.4617967,,1,,100.4617967,6.9946199,662.3256660242471,False,,,20,34,54,24,1,0.0009662907659434334,3,0.004405261066610904
8642110286,7.0272948,100.4748918,,3,,100.4748918,7.0272948,1325.9684014077816,False,,,18,22,40,25,5,0.00037399222208013615,1,0.0009593595458458247
8642124660,7.0249563,100.4596882,,3,,100.4596882,7.0249563,1724.3696900820157,False,,,15,28,43,25,2,0.00038742931068952365,2,0.0009308092798277739
8642124675,7.0256221,100.460884,,3,,100.460884,7.0256221,1810.6688378473139,False,,,24,15,39,30,4,0.0005104936311297991,1,0.000810670074143004
8642139706,7.0182829,100.4952429,,3,,100.4952429,7.0182829,872.4829830744517,False,,,16,24,40,26,3,0.0010716234587229876,4,0.001330868828214519
8642139710,7.0181297,100.4950051,,1,,100.4950051,7.0181297,293.1912070491619,False,,,18,25,43,17,2,0.0011281716629078383,4,0.001048567367300197
8642146098,7.0182947,100.4959479,,1,,100.4959479,7.0182947,0.0,False,,,20,22,42,14,3,0.00048391493235278396,4,0.0019504722495533818
8642189085,7.0191636,100.4971258,,1,,100.4971258,7.0191636,349.2143078557675,False,,,16,27,43,18,4,0.000415774797005061,4,0.003394707370053104
8642217500,6.9947586,100.4896353,,3,,100.4896353,6.9947586,721.875164563608,False,,,10,24,34,25,3,0.002891035316557878,1,0.0057702856683468215
8642217501,6.9945241,100.4896139,,1,,100.4896139,6.9945241,183.27397258792652,False,,,10,24,34,34,3,0.0030708753910932284,1,0.005551144765381166
8642230825,6.9951005,100.4784773,,1,,100.4784773,6.9951005,620.4096332720519,False,,,21,22,43,24,5,0.0004175239616539898,4,0.00017557566485847616
8642230826,6.9949244,100.4776941,,3,,100.4776941,6.9949244,1110.2197656077533,False,,,28,22,50,25,2,0.000540242460060753,4,0.0006436879196391936
8642230827,6.996606,100.4804997,,1,,100.4804997,6.996606,245.1417451751279,False,,,31,29,60,24,3,0.0009830893733672246,1,0.000365529943091225
8642230831,6.9975591,100.4831873,,1,,100.4831873,6.9975591,640.6988850844021,False,,,22,31,53,23,1,0.00054735438231931,3,0.001706389019972941
8642230840,6.998181,100.4828655,,3,,100.4828655,6.998181,1424.9492188848849,False,,,25,24,49,25,5,0.0009672361844702555,3,0.0012084732119617327
8642232172,6.9998486,100.4885638,,1,,100.4885638,6.9998486,1120.2320843438213,False,,,20,29,49,24,4,0.0003240939634882435,1,0.0040007546804264335
8642233133,6.9979411,100.4907699,,3,,100.4907699,6.9979411,1439.7344571708272,False,,,16,29,45,24,3,0.002603253076975506,3,0.0066853971397517606
8642241900,6.9897504,100.4818216,,3,,100.4818216,6.9897504,1850.3771850236976,False,,,25,28,53,39,1,0.0017247143052637089,3,0.0022557273996261255
8642241901,6.9890768,100.4815799,,3,,100.4815799,6.9890768,2115.29467582135,False,,,13,30,43,13,1,0.0012082677771162516,3,0.0015791857673283815
8642241902,6.9918113,100.4867265,,1,,100.4867265,6.9918113,437.4034493574958,False,,,22,30,52,23,1,0.0022154509369633215,1,0.0022563871790235155
8642257134,6.9986022,100.4892827,,3,,100.4892827,6.9986022,633.9747220073158,False,,,23,16,39,21,3,0.001116419100872511,1,0.005266163314879068
8642257139,6.9982472,100.4891928,,1,,100.4891928,6.9982472,291.2357869093777,False,,,17,20,37,23,1,0.0013716138815513367,1,0.005410390433742951
8642257163,6.9978053,100.490733,,3,,100.490733,6.9978053,589.0957346146084,False,,,22,27,49,32,3,0.002663398518996877,3,0.006798925160475923
8642257168,6.9981647,100.4902361,,1,,100.4902361,6.9981647,478.5217280349442,False,,,19,45,64,22,3,0.002054510596065272,3,0.006296357845829121
8642273436,7.0263363,100.4658019,,3,,100.4658019,7.0263363,1334.1962783624945,False,,,18,24,42,25,1,0.0014832831275865272,5,0.0007476940126579052
8642273444,7.0269904,100.4667856,,1,,100.4667856,7.0269904,926.3335651534203,False,,,25,34,59,21,1,0.0003118997944598469,4,0.00034488940813041165
8642277086,6.9981301,100.4869397,,1,,100.4869397,6.9981301,262.7566298828871,False,,,18,22,40,23,5,0.0002572632285404327,3,0.003872619832954342
