u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,flood_level_u,flood_level_v,flood_level
1559029797,617234576,0,84842974,residential,ถนนนิพัทธ์อุทิศ 3,True,False,89.50398163164122,,3,,,,,,5,4,5
1559029798,1559029797,0,142456544,residential,Trok Sukonthahong,True,False,84.19591555714871,,,,,,,,4,5,5
1559029798,617234843,0,706097788,residential,ถนนเสน่หานุสรณ์,True,False,96.74337714839535,,,20.0,,,,,4,3,4
1597535079,823954362,0,71380772,unclassified,Thanon Vongvanit,False,True,95.6429563301799,,2,,,,,,5,4,5
1597535079,2507400796,0,71380780,tertiary,ถนนคลองเรียน 1,False,False,57.43131405909675,,4,,,,,,5,2,5
1597535079,823954361,0,71380780,tertiary,ถนนคลองเรียน 1,False,True,50.901496448892665,,4,,,,,,5,5,5
1597535079,947896985,0,81350006,unclassified,Thanon Rajyindee Soi 1,False,False,202.34684322755191,,,,,,,,5,3,5
1612097142,1680667576,0,148108192,secondary,ถนนเพชรเกษม,True,False,121.75793044934976,,,,,,,,5,4,5
1612097142,11806124649,0,1271342646,tertiary,ถนนราษฏร์อุทิศ,True,False,8.828615213804841,,,,,,,,5,5,5
1612097191,2506085819,0,243188550,unclassified,,True,False,96.988815258636,,,,,,,,4,4,4
1612097191,2506085716,0,1315837498,tertiary,ถนนนิพัทธ์อุทิศ 1,True,False,51.11032206808245,,3,,,,,,4,2,4
1612097191,2505176116,0,"[1216769234, 1315837499, 40264695]",secondary,ถนนเพชรเกษม,True,False,592.6786693827055,yes,3,,,,,,4,4,4
1612097195,1612097191,0,1315837496,secondary,ถนนเพชรเกษม,True,False,11.111964042941224,,3,,,,,,4,4,4
1612097195,620881568,0,1315837497,tertiary,ถนนศุภสารรังสรรค์,False,False,17.920533924039304,,,,,,,,4,4,4
1612097195,485580845,0,706096636,tertiary,ถนนศุภสารรังสรรค์,False,True,69.39208877331963,,,,,,,,4,3,4
1612097214,796747689,0,970029499,primary,ถนนกาญจนวณิชย์,True,False,35.90759377191795,,3,,,,,,1,1,1
1612097214,856214513,0,970029500,secondary,ถนนเพชรเกษม,True,False,19.809087105102886,,,,,,,,1,5,5
1612097214,809537695,0,970029498,secondary,ถนนเพชรเกษม,True,False,72.21175011837961,,,,,,,,1,5,5
1639088606,2507400647,0,243314411,residential,,False,True,82.79452669036039,,,,,,,,1,2,2
1639088606,12311231547,0,151072454,residential,,False,False,225.4577781608109,,,,,,,,1,3,3
1639088606,2505176086,0,151072454,residential,,False,True,124.31488953111104,,,,,,,,1,3,3
1639088606,2507400607,0,243314287,residential,,False,True,189.21796453174585,,,,,,,,1,1,1
1639088623,1639088652,0,151072451,residential,Soi Rajyindee Road 7,False,False,270.80297197677237,,,,,,,,5,4,5
1639088623,2507400638,0,"[969757856, 151072453, 969757855]",residential,,True,False,37.47114726773699,yes,,,,,,,5,5,5
1639088636,2507400671,0,71380776,tertiary,,False,False,89.03216192672106,,,,,,,,3,2,3
1639088636,2507400649,0,151072451,residential,Soi Rajyindee Road 7,False,True,52.05852122685128,,,,,,,,3,3,3
1639088636,2505176086,0,71380776,tertiary,,False,True,106.99496164960306,,,,,,,,3,3,3
1639088652,2507400649,0,151072451,residential,Soi Rajyindee Road 7,False,False,118.38993880562396,,,,,,,,4,3,4
1639088652,1639088623,0,151072451,residential,Soi Rajyindee Road 7,False,True,270.8029719767723,,,,,,,,4,5,5
1639088652,2507400599,0,243314389,residential,,False,True,253.9387194563442,,,,,,,,4,1,4
1639088658,1639088623,0,151072453,residential,,True,False,100.6904943502722,,,,,,,,3,5,5
1639088658,8523328987,0,243079757,residential,Soi Rajyindee Road 6/ 1,False,True,240.64698867973445,,,,,,,,3,5,5
1639088658,2505176175,0,"[1218747872, 1218747873, 243314101]",residential,,False,False,15.038360655484352,yes,,,,,,,3,3,3
1666900747,2506087136,0,72016745,tertiary,ถนนศุภสารรังสรรค์,False,False,51.67462469721882,,,,,,,,2,2,2
1666900747,1369020950,0,72016745,tertiary,ถนนศุภสารรังสรรค์,False,True,46.46501810389138,,,,,,,,2,2,2
1666900747,1107926481,0,95542485,residential,ถนนสามชัย,False,True,379.78821178918906,,,,,,,,2,3,3
1666900747,8363308287,0,706105951,residential,ถนนสามชัย,False,False,56.793871016776976,,,,,,,,2,2,2
1680660688,1680660715,0,155691160,residential,Thanon Rimmueng,False,True,37.547947937590074,,,,,,,,5,5,5
1680660715,1680660688,0,155691160,residential,Thanon Rimmueng,False,False,37.547947937590074,,,,,,,,5,5,5
1680660715,1680660870,0,155690836,residential,,False,False,158.47713695630762,,,,,,,,5,4,5
1680660715,1680660762,0,155691160,residential,Thanon Rimmueng,False,True,49.23344750968229,,,,,,,,5,1,5
1680660762,4902418362,0,155691160,residential,Thanon Rimmueng,False,True,37.59372891172914,,,,,,,,1,5,5
1680660762,1680660715,0,155691160,residential,Thanon Rimmueng,False,False,49.23344750968229,,,,,,,,1,5,5
1680660762,8934698920,0,965807630,residential,,False,False,137.25473638801353,,,,,,,,1,3,3
1680660870,8642546242,0,155691160,residential,Thanon Rimmueng,False,False,4.2467075208494744,,,,,,,,4,4,4
1680660870,4902418325,0,155691160,residential,Thanon Rimmueng,False,True,45.17848463158608,,,,,,,,4,4,4
1680660870,1680660715,0,155690836,residential,,False,True,158.47713695630762,,,,,,,,4,5,5
1680660878,1680661103,0,155690737,residential,,False,True,522.1657037890344,,,,,,,,1,1,1
1680660905,4902418325,0,155691160,residential,Thanon Rimmueng,False,False,54.68320661165807,,,,,,,,4,4,4
1680660905,1680661022,0,155690279,unclassified,,False,False,61.438488560150184,,,,,,,,4,4,4
1680660943,8642543868,0,155690831,residential,,False,False,41.40118823907944,,,,,,,,2,4,4
1680660943,4902418333,0,155690831,residential,,False,True,41.130755654826864,,,,,,,,2,2,2
1680660943,8642546242,0,932302870,residential,,False,False,72.64892090611988,,,,,,,,2,4,4
1680661022,1680661103,0,155690279,unclassified,,False,False,44.37247312220838,,,,,,,,4,1,4
1680661022,8642543868,0,155690831,residential,,False,True,84.74731325246049,,,,,,,,4,4,4
1680661022,1680660905,0,155690279,unclassified,,False,True,61.438488560150184,,,,,,,,4,4,4
1680661103,1680661314,0,155690279,unclassified,,False,False,50.96492099415321,,,,,,,,1,1,1
1680661103,1680661022,0,155690279,unclassified,,False,True,44.37247312220838,,,,,,,,1,4,4
1680661103,1680660878,0,155690737,residential,,False,False,522.1657037890345,,,,,,,,1,1,1
1680661291,1558729905,0,155690298,unclassified,,False,False,63.02147057523088,,,,,,,,4,4,4
1680661291,1558729805,0,155690298,unclassified,,False,True,124.0343806040558,,,,,,,,4,4,4
1680661291,1680661477,0,155690944,residential,,False,True,102.65526589409654,,,,,,,,4,3,4
1680661314,1107862819,0,155690279,unclassified,,False,False,40.72300086093975,,,,,,,,1,1,1
1680661314,1680661103,0,155690279,unclassified,,False,True,50.96492099415321,,,,,,,,1,1,1
1680661314,4902418423,0,498901619,residential,Soi Suthep Charoen,False,True,88.02370018597345,,,,,,,,1,1,1
1680661420,1680661729,0,155690272,residential,Soi Anek Prasong,False,True,70.88486938828015,,,,,,,,2,2,2
1680661420,1107862775,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,656.1405484342489,,,,,,,,2,4,4
1680661420,1107862104,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,66.76432402206086,,,,,,,,2,2,2
1680661429,1177550773,0,706278517,residential,,False,False,165.1784153520812,,,,,,,,1,1,1
1680661429,1107862775,0,965621558,residential,,False,False,61.03597221696608,,,,,,,,1,4,4
1680661429,8932196703,0,"[965537440, 706278517]",residential,,False,"[False, True]",185.38181032152545,,,,,,,,1,4,4
1680661477,1558729905,0,142434858,residential,Soi Moonanjankasam,False,True,67.54957368719747,,,,,,,,3,4,4
1680661477,1680661955,0,142434858,residential,Soi Moonanjankasam,False,False,164.52690807853577,,,,,,,,3,3,3
1680661477,1680661291,0,155690944,residential,,False,False,102.65526589409654,,,,,,,,3,4,4
1680661477,1558729799,0,"[155690944, 498671327]",residential,,False,"[False, True]",130.39554797825502,,,,,,,,3,3,3
1680661595,2511695936,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,371.1786895446212,,,,,,,,1,1,1
1680661595,1107861868,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,64.62146310599661,,,,,,,,1,1,1
1680661719,1680661729,0,155690775,residential,Soi Sri Suwan,False,True,118.5458718502729,,,,,,,,4,2,4
1680661729,8642411549,0,932285620,residential,,False,True,34.38574513397825,,,,,,,,2,2,2
1680661729,1680661420,0,155690272,residential,Soi Anek Prasong,False,False,70.88486938828015,,,,,,,,2,2,2
1680661729,1680661861,0,155690272,residential,Soi Anek Prasong,False,True,53.43238792315397,,,,,,,,2,1,2
1680661729,1680661719,0,155690775,residential,Soi Sri Suwan,False,False,118.5458718502729,,,,,,,,2,4,4
1680661834,1680661861,0,155690372,residential,,False,True,90.54249061739874,,,,,,,,4,1,4
1680661861,1680661896,0,155690272,residential,Soi Anek Prasong,False,True,18.447618964081784,,,,,,,,1,1,1
1680661861,1680661834,0,155690372,residential,,False,False,90.54249061739874,,,,,,,,1,4,4
1680661861,1680661729,0,155690272,residential,Soi Anek Prasong,False,False,53.43238792315397,,,,,,,,1,2,2
1680661896,1680661861,0,155690272,residential,Soi Anek Prasong,False,False,18.447618964081784,,,,,,,,1,1,1
1680661896,8642398739,0,155690272,residential,Soi Anek Prasong,False,True,30.139458410326604,,,,,,,,1,4,4
1680661896,6636514652,0,706278515,residential,,False,True,76.93039871383509,,,,,,,,1,4,4
1680661955,1558729795,0,142434858,residential,Soi Moonanjankasam,False,False,41.63956988061533,,,,,,,,3,3,3
1680661955,1680661477,0,142434858,residential,Soi Moonanjankasam,False,True,164.52690807853577,,,,,,,,3,3,3
1680661955,8642804455,0,155690883,residential,Soi Cheam Pracha Utid,False,False,46.43370283065626,,,,,,,,3,2,3
1680662019,4900465424,0,142434859,residential,Thanon Samakkea,False,False,26.62674446161108,,,,,,,,2,2,2
1680662019,4900465203,0,142434859,residential,Thanon Samakkea,False,True,32.485120198696265,,,,,,,,2,2,2
1680662019,1680662139,0,155690454,residential,,False,False,72.04670335760258,,,,,,,,2,2,2
1680662036,13327874241,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,28.59201392583522,,,,,,,,5,2,5
1680662036,11443105554,0,155690437,residential,,False,False,29.083758573089384,,,,,,,,5,4,5
1680662036,1680662117,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,35.49531753438181,,,,,,,,5,5,5
1680662066,1680662139,0,155690792,residential,Soi Samakee 3,False,True,163.99640144581522,,,,,,,,5,2,5
1680662066,4900465311,0,142434859,residential,Thanon Samakkea,False,False,80.8007930850268,,,,,,,,5,5,5
1680662066,1558729795,0,142434859,residential,Thanon Samakkea,False,True,65.37869180385277,,,,,,,,5,3,5
1680662117,1680662136,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,20.801892065399212,,,,,,,,5,5,5
1680662117,8642804455,0,155690883,residential,Soi Cheam Pracha Utid,False,True,147.96808144995862,,,,,,,,5,2,5
1680662117,1680662036,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,35.49531753438181,,,,,,,,5,5,5
1680662136,1680662117,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,20.801892065399212,,,,,,,,5,5,5
1680662136,1558729724,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,60.38051870071538,,,,,,,,5,5,5
1680662136,1680662210,0,155690777,residential,Soi Kluymai,False,False,111.33475238410428,,,,,,,,5,3,5
1680662139,1680662066,0,155690792,residential,Soi Samakee 3,False,False,163.99640144581522,,,,,,,,2,5,5
1680662139,1680662019,0,155690454,residential,,False,True,72.04670335760257,,,,,,,,2,2,2
1680662139,4900465679,0,"[155690792, 498671681]",residential,Soi Samakee 3,False,True,86.66889745324008,,,,,,,,2,2,2
1680662182,1680662244,0,155690313,residential,Soi Chumchon Bon Kai-Tha Yang,False,False,64.75565630239996,,,,,,,,1,5,5
1680662182,1107861868,0,155690313,residential,Soi Chumchon Bon Kai-Tha Yang,False,True,675.6631122025211,,,,,,,,1,1,1
1680662182,13327874277,0,1453294509,residential,,False,False,107.95642480927955,,,,,,,,1,1,1
1680662196,1680662566,0,155690364,residential,,False,False,119.52383112151594,,,,,,,,5,5,5
1680662210,1680662342,0,155690272,residential,Soi Anek Prasong,False,True,48.742657370438934,,,,,,,,3,3,3
1680662210,8642398739,0,155690272,residential,Soi Anek Prasong,False,False,139.4313146081555,,,,,,,,3,4,4
1680662210,1680662136,0,155690777,residential,Soi Kluymai,False,True,111.33475238410428,,,,,,,,3,5,5
1680662244,1680662182,0,155690313,residential,Soi Chumchon Bon Kai-Tha Yang,False,True,64.75565630239996,,,,,,,,5,1,5
1680662244,1680662342,0,155690313,residential,Soi Chumchon Bon Kai-Tha Yang,False,False,108.40227238510792,,,,,,,,5,3,5
1680662244,8642398728,0,155690695,residential,,False,True,123.67602210219772,,,,,,,,5,1,5
1680662332,4900465087,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,False,83.94233067454878,,,,,,,,5,1,5
1680662332,1680662508,0,155691053,residential,,False,False,50.5271777467316,,,,,,,,5,5,5
1680662332,4900465151,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,True,94.32164414410036,,,,,,,,5,5,5
1680662332,4900465354,0,498671532,residential,Soi Praartit,False,True,49.53348944451299,,,,,,,,5,5,5
1680662342,1680662210,0,155690272,residential,Soi Anek Prasong,False,False,48.742657370438934,,,,,,,,3,3,3
1680662342,1558729724,0,155690313,residential,Soi Chumchon Bon Kai-Tha Yang,False,False,135.18726026136244,,,,,,,,3,5,5
1680662342,1680662244,0,155690313,residential,Soi Chumchon Bon Kai-Tha Yang,False,True,108.40227238510792,,,,,,,,3,5,5
1680662362,1108909473,0,142398173,unclassified,,False,False,50.6980337730616,,,,,,,,5,5,5
1680662362,1680662505,0,142398173,unclassified,,False,True,53.982151978152125,,,,,,,,5,1,5
1680662362,1680662691,0,155691008,residential,Soi 2 Chan Viroj,False,True,97.97082637619314,,,,,,,,5,1,5
1680662422,8359542889,0,155690557,residential,,False,True,12.407888736168966,,,,,,,,1,1,1
1680662505,1680662362,0,142398173,unclassified,,False,False,53.982151978152125,,,,,,,,1,5,5
1680662505,1680662680,0,142398173,unclassified,,False,True,60.2195424018073,,,,,,,,1,1,1
1680662505,1680662744,0,155690975,residential,Soi 1 Chan Viroj,False,False,65.28928213741345,,,,,,,,1,1,1
1680662508,1559029735,0,155690506,residential,ถนนเทียนจ่ออุทิศ 2,False,False,204.6866637874876,,,,,,,,5,1,5
1680662508,1680662868,0,155690506,residential,ถนนเทียนจ่ออุทิศ 2,False,True,245.3021256251523,,,,,,,,5,3,5
1680662508,1680662647,0,155691053,residential,,False,False,49.655530287672065,,,,,,,,5,1,5
1680662508,1680662332,0,155691053,residential,,False,True,50.5271777467316,,,,,,,,5,5,5
1680662523,13293725944,0,1449281857,residential,,False,False,21.493012084188848,,,,,,,,1,1,1
1680662523,1108909621,0,155690886,residential,,False,False,150.2024673694363,,,,,,,,1,2,2
1680662523,1108909621,1,"[155690770, 498671323, 155690663]",residential,,False,"[False, True]",263.6295015647725,,,,,,,,1,2,2
1680662566,4900465151,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,False,70.86162876311381,,,,,,,,5,5,5
1680662566,1680662196,0,155690364,residential,,False,True,119.52383112151594,,,,,,,,5,5,5
1680662566,1431715418,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,True,82.67651901531283,,,,,,,,5,3,5
1680662578,1680662753,0,155690594,residential,,False,False,52.38490942754599,,,,,,,,1,1,1
1680662578,8642422888,0,155690908,residential,Thanon Phonphichai Soi 12,False,False,46.5219138859065,,,,,,,,1,1,1
1680662578,4900465678,0,"[155690908, 498671621]",residential,Thanon Phonphichai Soi 12,False,True,102.36823709911904,,,,,,,,1,1,1
1680662578,4900465077,0,498671435,residential,,False,True,163.39121924563335,,,,,,,,1,1,1
1680662584,1680662687,0,155690822,residential,,False,True,31.71841712123605,,,,,,,,1,1,1
1680662584,1680662687,1,"[1453294507, 155690788, 155690822]",residential,Thanon Thungsao 2 Soi 2/2,False,"[False, True]",83.98102366798531,,,,,,,,1,1,1
1680662584,8643118819,0,932367454,residential,,False,True,61.37265853614176,,,,,,,,1,1,1
1680662592,1680662616,0,155690763,residential,,False,False,31.67841905970249,,,,,,,,1,1,1
1680662592,8359542886,0,155690888,residential,,False,False,21.77185720990371,,,,,,,,1,1,1
1680662592,1680662736,0,155690888,residential,,False,True,41.20368658844791,,,,,,,,1,1,1
1680662616,8359542887,0,155690557,residential,,False,False,25.996279535050945,,,,,,,,1,1,1
1680662616,1680662622,0,155690763,residential,,False,False,36.59932367515711,,,,,,,,1,1,1
1680662616,1680662592,0,155690763,residential,,False,True,31.67841905970249,,,,,,,,1,1,1
1680662622,1680662616,0,155690763,residential,,False,True,36.59932367515711,,,,,,,,1,1,1
1680662622,1558729912,0,155690274,residential,,False,False,132.7856743240564,,,,,,,,1,1,1
1680662622,1680662760,0,155690274,residential,,False,True,40.50511412816216,,,,,,,,1,1,1
1680662629,1680662801,0,706256384,residential,Thanon Thungsao 2,False,False,39.3554362352024,,,,,,,,3,3,3
1680662629,8635026203,0,706256378,residential,Thanon Thung Sao 1 Soi 2,False,True,156.75195771525063,,,,,,,,3,3,3
1680662629,8643084306,0,932367098,residential,,False,True,123.75227325191192,,,,,,,,3,3,3
1680662647,4900465475,0,127078261,residential,ถนนเทียนจ่ออุทิศ 3,False,False,126.8678295260318,,,,,,,,1,3,3
1680662647,1680662785,0,155691053,residential,,False,False,78.64383301690413,,,,,,,,1,1,1
1680662647,1680662508,0,155691053,residential,,False,True,49.655530287672065,,,,,,,,1,5,5
1680662647,1160612976,0,127078261,residential,ถนนเทียนจ่ออุทิศ 3,False,True,204.4429311962045,,,,,,,,1,1,1
1680662668,1108909473,0,95637133,unclassified,Soi 3 Chan Viroj,False,True,125.23670835033272,,,,,,,,1,5,5
1680662668,1680662691,0,155690925,residential,,False,False,43.68464359874458,,,,,,,,1,1,1
1680662668,1680663049,0,95637133,unclassified,Soi 3 Chan Viroj,False,False,84.10840206178585,,,,,,,,1,1,1
1680662672,1431715418,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,False,40.75569328009647,,,,,,,,3,3,3
1680662672,1431715396,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,True,50.70017295333366,,,,,,,,3,3,3
1680662672,4900465301,0,155691064,residential,Thanon Thungsao 2 Soi 4,False,False,49.57813201640321,,,,,,,,3,3,3
1680662680,1680662505,0,142398173,unclassified,,False,False,60.2195424018073,,,,,,,,1,1,1
1680662680,13428820087,0,142398173,unclassified,,False,True,177.33481401423336,,,,,,,,1,3,3
1680662680,8642452000,0,155690911,residential,Soi Permcharoem,False,False,111.54688255596449,,,,,,,,1,5,5
1680662687,8643118819,0,155690788,residential,Thanon Thungsao 2 Soi 2/2,False,True,31.91231018124115,,,,,,,,1,1,1
1680662687,1680662584,0,155690822,residential,,False,False,31.71841712123605,,,,,,,,1,1,1
1680662687,1680662584,1,"[1453294507, 155690788, 155690822]",residential,Thanon Thungsao 2 Soi 2/2,False,"[False, True]",83.98102366798531,,,,,,,,1,1,1
