Id,lon,lat,depth
4907,100.4704166663333,6.991249999666664,0.5
4908,100.4762499996667,6.991249999666664,0.5
4909,100.477083333,6.991249999666664,1.5
4910,100.484583333,6.991249999666664,0.5
4918,100.4679166663333,6.990416666333331,0.5
4919,100.4704166663333,6.990416666333331,2.5
4921,100.4762499996667,6.990416666333331,2.5
4922,100.477083333,6.990416666333331,1.0
4939,100.4787499996667,6.989583332999998,2.5
4953,100.469583333,6.988749999666664,2.5
4970,100.467083333,6.987916666333331,2.5
4971,100.4679166663333,6.987916666333331,2.0
4972,100.4687499996667,6.987916666333331,1.0
4973,100.4687499996667,6.987916666333331,1.5
4995,100.4662499996667,6.987083332999998,0.5
5018,100.462083333,6.986249999666664,2.5
5019,100.4637499996667,6.986249999666664,2.0
5020,100.464583333,6.986249999666664,1.0
5053,100.4629166663333,6.985416666333331,0.5
5054,100.464583333,6.985416666333331,1.5
5055,100.4654166663333,6.985416666333331,1.0
5056,100.4662499996667,6.985416666333331,2.0
5088,100.4629166663333,6.984583332999998,1.5
5089,100.464583333,6.984583332999998,0.5
5090,100.4654166663333,6.984583332999998,1.5
5091,100.4654166663333,6.984583332999998,2.5
5130,100.464583333,6.983749999666665,1.5
